AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2004,6387,DRA.,"BRANDAN SIQUES, MARIA ESTER",3,1999-07-01,2007-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA NUCLEAR,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2004,5713,DRA.,"BRANIFF CORNEJO, BEATRIZ",3,2002-07-01,2006-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,No disponible,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),CENTRO REGIONAL COLIMA,COLIMA,MÉXICO
2004,3449,DR.,"BRATOEFF TITEFF, EUGENE A.",2,2000-07-01,2010-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2004,13584,DR.,"BRAVO ALFARO, HECTOR",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ASTRONOMIA,ASTROFISICA,No disponible,UNIVERSIDAD DE GUANAJUATO,INSTITUTO DE FISICA,GUANAJUATO,MÉXICO
2004,2271,DR.,"BRAVO ALVAREZ, HUMBERTO",2,1999-07-01,2009-06-30,VII.- INGENIERÍAS ,OTRAS DE INGENIERIA,OTRAS DE INGENIERIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS DE LA ATMOSFERA,CIUDAD DE MÉXICO,MÉXICO
2004,4632,DRA.,"BRAVO ARRIAGA, MARIA DOLORES",2,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE FILOSOFIA Y LETRAS,CIUDAD DE MÉXICO,MÉXICO
2004,8934,DR.,"BRAVO CUELLAR, ALEJANDRO",1,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,No disponible,INSTITUTO MEXICANO DEL SEGURO SOCIAL,CENTRO DE INVESTIGACION BIOMEDICA DE OCCIDENTE,JALISCO,MÉXICO
2004,7465,DRA.,"BRAVO DE LA PARRA, MARIA ALEJANDRA",2,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,MICROBIOLOGIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2004,5067,DR.,"BRAVO ESPINOSA, MIGUEL",1,2004-01-01,2006-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,AGRICULTURA EN ZONAS TEMPLADAS,No disponible,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CENTRO NACIONAL DE INVESTIGACION PARA PRODUCCION SOSTENIBLE,MICHOACÁN DE OCAMPO,MÉXICO
2004,2908,DR.,"BRAVO MOJICA, HIRAM",2,1999-07-01,2009-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,ENTOMOLOGIA AGRICOLA,No disponible,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,INSTITUTO DE FITOSANIDAD,MÉXICO,MÉXICO
2004,6388,DR.,"BRAVO ORTEGA, ARMANDO AMADO",1,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA MECANICA,MECANICA DE MATERIALES,No disponible,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS ESTADO DE MEXICO,MÉXICO,MÉXICO
2004,31730,DR.,"BRAVO PATIÑO, ALEJANDRO",C,2004-01-01,2006-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AGRICOLA,No disponible,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,ESCUELA DE MEDICINA VETERINARIA Y ZOOTECNIA,MICHOACÁN DE OCAMPO,MÉXICO
2004,19296,Q.F.B,"BRAVO PERALTA, MARIA CONCEPCION",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOQUIMICA,No disponible,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,CIUDAD DE MÉXICO,MÉXICO
2004,6415,DRA.,"BRAVO PEREZ, GRACIELA",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA ATOMICA Y MOLECULAR,No disponible,INSTITUTO MEXICANO DEL PETROLEO,DIRECCION EJECUTIVA DE PROCESO  Y MEDIO AMBIENTE,CIUDAD DE MÉXICO,MÉXICO
2004,30620,DR.,"BRAVO ZANOGUERA, MIGUEL ENRIQUE",1,2004-01-01,2006-12-31,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,CONTROL,No disponible,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,INSTITUTO DE INGENIERIA,BAJA CALIFORNIA,MÉXICO
2004,16206,DRA.,"BRAVO, GUADALUPE",1,2001-07-01,2004-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,No disponible,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE FARMACOLOGIA Y TOXICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2004,16205,DRA.,"BRENA SESMA, INGRID LILIAN",1,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO CIVIL,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES JURIDICAS,CIUDAD DE MÉXICO,MÉXICO
2004,21037,DR.,"BRENNER GAHL, LUDGER",1,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA HUMANA,No disponible,"EL COLEGIO DE MICHOACAN, A.C. (COLMICH)",CENTRO DE ESTUDIOS ANTROPOLOGICOS,MICHOACÁN DE OCAMPO,MÉXICO
2004,25964,DR.,"BREÑA SANCHEZ, ROBERTO SEBASTIAN",1,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,CIENCIA POLITICA,HISTORIA DE LAS DOCTRINAS POLITICAS,No disponible,"EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS INTERNACIONALES,CIUDAD DE MÉXICO,MÉXICO
2004,5283,DRA.,"BRETON BAEZ, NORA EVA",2,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,No disponible,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2004,20289,DR.,"BRETON GONZALEZ, MAURICIO",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,"HISTORIAS CONTINENTALES, REGIONALES",No disponible,UNIVERSIDAD DE COLIMA,CENTRO UNIVERSITARIO DE ESTUDIOS VULCANOLOGCOS,COLIMA,MÉXICO
2004,13478,DR.,"BRIBIESCA CORREA, ERNESTO",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,COMPUTACION,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATEMATICAS APLICADAS..IIMAS,CIUDAD DE MÉXICO,MÉXICO
2004,21732,DRA.,"BRIBIESCA VAZQUEZ, MARIA SANDRA LETICIA",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CERAMICOS,No disponible,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,INSTITUTO DE INVESTIGACIONES METALURGICAS,MICHOACÁN DE OCAMPO,MÉXICO
2004,10054,DRA.,"BRINGAS RABAGO, NORA LETICIA",1,2001-07-01,2004-06-30,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA ECONOMICA,No disponible,"EL COLEGIO DE LA FRONTERA NORTE, A.C. (COLEF)",CENTRO DE ESTUDIOS FRONTERIZOS DEL NORTE DE MEXICO-TIJUANA,BAJA CALIFORNIA,MÉXICO
2004,16883,DR.,"BRINKS, ELIAS",3,2000-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ASTRONOMIA,ASTROFISICA,No disponible,"INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA, (INAOE)",AREA ASTROFISICA,PUEBLA,MÉXICO
2004,2760,DRA.,"BRIONES FOURZAN, PATRICIA DOLORES",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MARINA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS DEL MAR Y LIMNOLOGIA,QUINTANA ROO,MÉXICO
2004,30477,DR.,"BRIONES GALLARDO, ROBERTO",C,2004-01-01,2006-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,No disponible,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,FACULTAD DE INGENIERIA,SAN LUIS POTOSÍ,MÉXICO
2004,14757,DR.,"BRIONES SALAS, MIGUEL ANGEL",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ZOOLOGIA,No disponible,INSTITUTO POLITÉCNICO NACIONAL,CENTRO INTERDISCIPLINARIO DE INV. PARA EL DESARROLLO..CIIDIR,OAXACA,MÉXICO
2004,11359,DR.,"BRIONES VILLARREAL, OSCAR LUIS",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,No disponible,"INSTITUTO DE ECOLOGIA, A.C. (INECOL)",AREA DE VEGETACION Y FLORA,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2004,14636,DR.,"BRITO ARIAS, MARCO AUGUSTO",1,2004-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,No disponible,INSTITUTO POLITÉCNICO NACIONAL,UNIDAD PROFESIONAL INTERDISCIPLINARIAS DE BIOTECNOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2004,16341,DRA.,"BRITO BENITEZ, EVA LETICIA",1,2004-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,No disponible,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),CENTRO REGIONAL ESTADO DE MEXICO,MÉXICO,MÉXICO
2004,22389,DR.,"BRITO CASTILLO, LUIS",C,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,GEOFISICA MARINA,No disponible,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NORESTE, S.C. (CIBNOR)",PROGRAMA DE PROTECCION AMBIENTAL Y CAMBIO GLOBAL,SONORA,MÉXICO
2004,7228,DR.,"BRITO DE LA FUENTE, EDMUNDO",2,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA DE ALIMENTOS,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2004,19964,M. EN C.,"BRITO MANZANO, NANCY PATRICIA",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MARINA,No disponible,SECRETARIA DE MARINA,DIRECCION GENERAL DE OCEANOGRAFIA Y SEÐALAMIENTO MARITIMO,YUCATÁN,MÉXICO
2004,2133,DR.,"BRITO ORTA, RAUL ADRIANO",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,No disponible,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,INSTITUTO DE FISICA LUIS RIVERA TERRAZAS,PUEBLA,MÉXICO
2004,25241,DR.,"BRIZUELA RODRIGUEZ, CARLOS ALBERTO",1,2002-07-01,2005-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,COMPUTACION,No disponible,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C., A.C. (CICESE)",DIVISION DE FISICA APLICADA,BAJA CALIFORNIA,MÉXICO
2004,760,DRA.,"BRODA PRUCHA, JOHANNA",3,2002-07-01,2006-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ETNOLOGIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES HISTORICAS,CIUDAD DE MÉXICO,MÉXICO
2004,4465,DR.,"BROM KLANNER, SUSANA",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MOLECULAR,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE INVESTIGACION SOBRE FIJACION DE NITROGENO,MORELOS,MÉXICO
2004,7543,DR.,"BRONFMAN PERTZOVSKY, MARIO NORBERTO",2,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,"PROBLEMAS SOCIALES, DESORGANIZACION SOCIAL",No disponible,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,MORELOS,MÉXICO
2004,32160,DR.,"BROSTOW, WITOLD KONRAD",2,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CERAMICOS,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE FISICA APLICADA Y TECNOLOGIA AVANZADA,QUERÉTARO,MÉXICO
2004,32011,DR.,"BROWN BOJORQUEZ, FRANCISCO",1,2004-01-01,2006-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,BIOQUIMICA,No disponible,UNIVERSIDAD DE SONORA,UNIDAD REGIONAL CENTRO (HERMOSILLO),SONORA,MÉXICO
2004,15547,DRA.,"BROWN GROSSMAN, FLOR",2,2001-07-01,2004-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,ECONOMIA INDUSTRIAL,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ECONOMIA,CIUDAD DE MÉXICO,MÉXICO
2004,15177,DR.,"BRUCE DAVIDSON, NEIL CHARLES",2,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS APLICADAS Y DESARROLLO TECNOLOGICO,CIUDAD DE MÉXICO,MÉXICO
2004,4021,DR.,"BRUEGGEMANN SCHMIDT, JUERGEN KURT",1,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,No disponible,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),CENTRO REGIONAL DE VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2004,11909,DR.,"BRULE DEMAREST, THIERRY PIERRE MAURICE",1,2004-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MARINA,No disponible,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD MERIDA,YUCATÁN,MÉXICO
2004,552,DR.,"BRUNER ITURBIDE, CARLOS ANTONIO",3,2004-01-01,2008-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,"PSICOLOGIA EXPERIMENTAL, COMPARADA FISIOLOGICA",No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE PSICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2004,4195,DRA.,"BUBNOVA GULAYA, TATIANA",2,2004-01-01,2008-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,FILOLOGIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES FILOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2004,21035,DR.,"BUCIO CARRILLO, EMILIO",1,2004-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,BIOQUIMICA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS NUCLEARES,CIUDAD DE MÉXICO,MÉXICO
2004,19325,DR.,"BUCIO GALINDO, LAURO",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE MATERIALES,CARACTERIZACION DE MATERIALES,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2004,11280,DRA.,"BUCIO ORTIZ, LETICIA",1,2004-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,FISIOLOGIA,No disponible,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2004,25936,DRA.,"BUCK KIRBY, MARILYN SUZANNE",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LING▄ISTICA,LINGUISTICA DESCRIPTIVA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE ENSEÐANZA EN LENGUAS EXTRANJERAS-CELE,CIUDAD DE MÉXICO,MÉXICO
2004,81,DR.,"BUCKLE RAMIREZ, LUIS FERNANDO",3,2004-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,No disponible,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C., A.C. (CICESE)",DIVISION DE OCEANOLOGIA,BAJA CALIFORNIA,MÉXICO
2004,30948,DRA.,"BUENDIA ABALOS, GABRIELA",C,2004-01-01,2006-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,EDUCACION,MEDIOS EDUCATIVOS,No disponible,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,SUBNODO REGIONAL DE MATEMATICAS,HIDALGO,MÉXICO
2004,12813,MED.,"BUENDIA HERNANDEZ, ALFONSO",1,2004-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,CARDIOLOGIA,No disponible,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,CIUDAD DE MÉXICO,MÉXICO
2004,20335,MTRO.,"BUENDIA LAREDO, JORGE",1,2004-01-01,2006-12-31,V.- CIENCIAS SOCIALES,CIENCIA POLITICA,INTEGRACION REGIONAL,No disponible,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,"DIVISION ACADEMICA DE ECONOMIA, DERECHO Y CIENCIAS SOCIALES",CIUDAD DE MÉXICO,MÉXICO
2004,25125,DR.,"BUENDIA LUNA, JOSE FERNANDO",C,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,ECONOMIA INDUSTRIAL,No disponible,UNIVERSIDAD DE LAS AMERICAS PUEBLA,ESCUELA DE NEGOCIOS,PUEBLA,MÉXICO
2004,12069,MTRA.,"BUENFIL BURGOS, ANA ELENA",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA ATOMICA Y MOLECULAR,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2004,11415,DRA.,"BUENFIL BURGOS, ROSA NIDIA",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,EDUCACION,POLITICA EDUCATIVA,No disponible,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE INVESTIGACIONES EDUCATIVAS,CIUDAD DE MÉXICO,MÉXICO
2004,174,DRA.,"BUENO AGUILAR, GRACIELA MARGARITA",1,2004-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,ESTADISTICA Y CALCULO APLICADOS A LA AGRONOMIA,No disponible,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,"INSTITUTO DE SOCIOECONOMIA, ESTADISTICA E INFORMATICA",MÉXICO,MÉXICO
2004,6746,DR.,"BUENO CASTELLANOS, CARMEN",2,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,No disponible,"CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL, (CIESAS)",AREA II ECONOMIA SOCIEDAD Y PROCESOS URBANOS,CIUDAD DE MÉXICO,MÉXICO
2004,2803,DR.,"BUENO SORIA, JOAQUIN",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,TAXONOMIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2004,19439,DRA.,"BUENO TOPETE, MIRIAM RUTH",1,2004-01-01,2006-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,GASTROENTEROLOGIA,No disponible,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,JALISCO,MÉXICO
2004,22307,DR.,"BUENROSTRO DELGADO, OTONIEL",C,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,No disponible,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,INSTITUTO DE INVESTIGACIONES SOBRE LOS RECURSOS NATURALES,MICHOACÁN DE OCAMPO,MÉXICO
2004,30912,DR.,"BUENROSTRO GONZALEZ, EDUARDO",1,2004-01-01,2006-12-31,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,PROCESO,No disponible,INSTITUTO MEXICANO DEL PETROLEO,DIRECCION EJECUTIVA DE INVESTIGACION Y POSGRADO,CIUDAD DE MÉXICO,MÉXICO
2004,22401,DR.,"BUENTELLO GARCIA, JAIME ALEJANDRO",1,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,PESCA,BIOLOGIA PESQUERA,No disponible,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NORESTE, S.C. (CIBNOR)",PROGRAMA DE ACUICULTURA Y BIOTECNOLOGIA MARINA,BAJA CALIFORNIA SUR,MÉXICO
2004,25946,DR.,"BUGARIN MONTOYA, RUBEN",1,2004-01-01,2006-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,EDAFOLOGIA,No disponible,UNIVERSIDAD AUTONOMA DE NAYARIT,FACULTAD DE AGRICULTURA,NAYARIT,MÉXICO
2004,21685,DR.,"BUHSE MICHELSEN, THOMAS WERNER",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,No disponible,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,CENTRO DE INVESTIGACIONES QUIMICAS,MORELOS,MÉXICO
2004,14451,DR.,"BUITRON MENDEZ, GERMAN",2,2004-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA CIVIL,INGENIERIA SANITARIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2004,2726,DRA.,"BUITRON SANCHEZ, BLANCA ESTELA",2,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGIA,PALEONTOLOGIA,No disponible,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2004,5335,DRA.,"BULAJICH MANFRINO, RADMILA EUGENIA",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,ANALISIS Y ANALISIS FUNCIONAL,No disponible,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,FACULTAD DE CIENCIAS,MORELOS,MÉXICO
2004,1215,DRA.,"BULBULIAN GARABEDIAN, SILVIA",3,1996-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA NUCLEAR,No disponible,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,GERENCIA DE FISICA Y QUIMICA,MÉXICO,MÉXICO
2004,13197,DRA.,"BULL BULL, INGRID CHRISTINE OLMSTED",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,No disponible,"CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C. (CICY)",UNIDAD DE BIOLOGIA VEGETAL,YUCATÁN,MÉXICO
2004,5464,DR.,"BULLOCK RUNQUIST, STEPHEN HOLMES",3,2002-07-01,2006-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,No disponible,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C., A.C. (CICESE)",DIVISION DE OCEANOLOGIA,BAJA CALIFORNIA,MÉXICO
