AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2000,-,DR.,"GARCIA GONZALEZ, FRANCISCO",1,1998-07-01,2001-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA SOCIAL,HISTORIA DE LA FAMILIA Y LA EDUCACION,UNIVERSIDAD AUTONOMA DE ZACATECAS  FRANCISCO GARCIA SALINAS ,CENTRO DE DOCENCIA SUPERIOR,ZACATECAS,MÉXICO
2000,-,DRA.,"GARCIA GUTIERREZ VELEZ, GEORGINA",1,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,LITERATURA,UNIVERSIDAD DE GUANAJUATO,FACULTAD DE FILOSOFIA Y LETRAS,GUANAJUATO,MÉXICO
2000,-,DR.,"GARCIA GUTIERREZ, ALFONSO",2,1998-07-01,2001-06-30,VII.- INGENIERÍAS ,INGENIERIA PETROLERA,OTRAS SUBDISCIPLINAS DE INGENIERIA PETROLERA,ING. DE YACIMIENTOS,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,DIVISION DE FUENTES DE ENERGIA,MORELOS,MÉXICO
2000,-,BIOL.,"GARCIA GUTIERREZ, CIPRIANO",C,2000-07-01,2003-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,ENTOMOLOGIA AGRICOLA,CONTROL BIOLOGICO DE PLAGAS AGRICOLAS,INSTITUTO POLITÉCNICO NACIONAL,CENTRO INTERDISCIPLINARIO DE INV. PARA EL DESARROLLO..CIIDIR,DURANGO,MÉXICO
2000,-,DRA.,"GARCIA GUZMAN, BRIGIDA DEL CARMEN",3,2000-07-01,2004-06-30,V.- CIENCIAS SOCIALES,DEMOGRAFIA,RECURSOS HUMANOS,FAMILIA Y FUERZA DE TRABAJO,"EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS DEMOGRAFICOS Y DE DESARROLLO URBANO,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA GUZMAN, MARIA GRACIELA",1,1999-07-01,2002-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,INTERACCIONES BIOTICAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ECOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA HERNANDEZ, ENRIQUE",C,1999-07-01,2002-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOFISICA,"INTERACCION PROTEINA-LIGANDO, PLEGAMIENT",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA HERNANDEZ, LUIS ARTURO",1,1999-07-01,2002-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,ECONOMIA AGRICOLA,SOCIO ECONOMIA DE LA PRODUCCION LACTEA,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA HERNANDEZ, UBALDO",2,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,FISIOLOGIA,NEUROENDOCRINOLOGIA,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,"DEPTO. DE FISIOLOGIA, BIOFISICA Y NEUROCIENCIAS",CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA HIPOLITO, MANUEL",1,1999-07-01,2002-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,OTRAS SUBDISC. DE INGENIERIA DE MATERIALES,PREPARACION Y CARACTERIZACION DE MATERIALES DIVERSOS(SEMICUN,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATERIALES,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA JARAMILLO, MIGUEL ALEJANDRO",1,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,FILOSOFIA DEL CONOCIMIENTO,ESQUEMATISMO,UNIVERSIDAD PANAMERICANA,CAMPUS DISTRITO FEDERAL,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA JIMENEZ, FEDERICO ALFREDO",1,1999-07-01,2002-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,SINTESIS Y FOTOSINTESIS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA JIMENEZ, MA. GUADALUPE",C,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,QUIMICA,OTRAS SUBDISCIPLINAS DE QUIMICA,ELECTROANALISIS,UNIVERSIDAD DE GUANAJUATO,INSTITUTO DE INVESTIGACIONES CIENTIFICAS,GUANAJUATO,MÉXICO
2000,-,DRA.,"GARCIA LATORRE, ETHEL AWILDA",1,1998-07-01,2001-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,INMUNOLOGIA,INMUNOLOGIA MOLECULAR,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA NACIONAL DE CIENCIAS BIOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA LLAMAS, RAUL",1,2000-07-01,2003-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,OPTICA DE MATERIALES,UNIVERSIDAD DE SONORA,DIVISION DE CIENCIAS EXACTAS Y NATURALES,SONORA,MÉXICO
2000,-,DRA.,"GARCIA LOPEZ, PATRICIA",C,2000-07-01,2001-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,FARMACIA,TECNOLOGIA FARMACEUTICA,FARMACOLOGIA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CANCEROLOGIA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA LUNA, ARMANDO",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,PROCESO,ESCALAMIENTO DE PROCESOS Y PLANTA PILOTO,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE CIENCIAS QUIMICAS,NUEVO LEÓN,MÉXICO
2000,-,DR.,"GARCIA MACEDO, JORGE ALFONSO",1,2000-07-01,2003-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,PROPIEDADES OPTICAS DE SOLIDOS CRISTALINOS Y AMORFOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA MARQUEZ, JORGE LUIS",C,1998-07-01,2001-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,INTERFEROMETRIA,"CENTRO DE INVESTIGACIONES EN OPTICA, A.C. (CIO)",No Disponible,GUANAJUATO,MÉXICO
2000,-,DR.,"GARCIA MARTINEZ, ARMANDO",C,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,ANALISIS Y ANALISIS FUNCIONAL,TEORIA DE ESPACIOS LOCALMENTE CONVEXOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA MARTINEZ, BERNARDO VICENTE",3,1998-07-01,2006-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DE LAS ETAPAS COLONIALES,"HISTORIA AMBIENTAL Y RURAL, GEOGRAFIA HISTORICA","EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS HISTORICOS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA MARTINEZ, CIRILO",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,SINTESIS ORGANICA,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA MARTINEZ, ESPERANZA",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOFISICA,ELECTROFISIOLOGIA,UNIVERSIDAD DE COLIMA,CENTRO UNIVERSITARIO DE INVESTIGACIONES BIOMEDICAS,COLIMA,MÉXICO
2000,-,DR.,"GARCIA MATA, ROBERTO",1,2000-07-01,2003-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,AGRONOMIA,MERCADO Y COMERCIALIZACION DE PRODUCTOS AGROPECUARIOS,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,"INSTITUTO DE SOCIOECONOMIA, ESTADISTICA E INFORMATICA",MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA MATEOS, MARIA DEL ROSARIO",1,1999-07-01,2002-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,OTRAS SUBDISCIPLINAS DE LA QUIMICA,PRODUCTOS NATURALES,UNIVERSIDAD AUTONOMA CHAPINGO,PREPARATORIA AGRICOLA,MÉXICO,MÉXICO
2000,-,DR.,"GARCIA MAYNEZ CERVANTES, ADALBERTO",2,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,TOPOLOGIA,ESPACIOS UNIFORMES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA MELLADO, OLIVIA",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,QUIMICA ORGANOMETALICA DEL HIERRO Y SINTESIS ORGANICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES CUAUTITLAN,MÉXICO,MÉXICO
2000,-,DR.,"GARCIA MENA, JAIME",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MOLECULAR,PROCESAMIENTO Y DEGRADACION DE RNA MENSAJERO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE GENETICA Y BIOLOGIA MOLECULAR,CIUDAD DE MÉXICO,MÉXICO
2000,-,M.EN C.,"GARCIA MOLL, ROBERTO",1,1998-07-01,2001-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,"AREA MAYA, CONSERVACION, ARQUITECTURA",INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),DIRECCION DE INVESTIGACION Y CONSERVACION DEL PATRIMONIO ARQ,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA MONSIVAIS, BLANCA MARGARITA",1,1998-07-01,2001-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,ENSAYO Y LETRAS HISPANOAMERICANAS MODERNAS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA MONTALVO, VERONICA",1,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,QUIMICA,BIOQUIMICA,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA MORALES, SOLEDAD",1,1999-07-01,2002-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,"HISTORIAS CONTINENTALES, REGIONALES",HISTORIA REGIONAL,UNIVERSIDAD VERACRUZANA,INSTITUTO DE ANTROPOLOGIA,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2000,-,DR.,"GARCIA MOYA, EDMUNDO",2,1999-07-01,2002-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,OTRAS SUBDISCIPLINAS DE AGRONOMIA,ECOLOGIA VEGETAL,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,INSTITUTO DE RECURSOS NATURALES,MÉXICO,MÉXICO
2000,-,DR.,"GARCIA NAUMIS, GERARDO",1,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,"CUASICRISTALES, MATERIALES AMORFOS",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA NOCETTI, DEMETRIO FABIAN",1,1999-07-01,2002-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,INGENIERIA EN COMPUTACION,INGENIERIA DE SISTEMAS DE COMPUTO PARALELO Y DISTRIBUIDO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATEMATICAS APLICADAS..IIMAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA OLIVA, FELIPE",1,1999-07-01,2002-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,ECOSISTEMAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ECOLOGIA,MICHOACÁN DE OCAMPO,MÉXICO
2000,-,DR.,"GARCIA ORTEGA, ROBERTO",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA URBANA,PLANEACION DEL DESARROLLO URBANO,"EL COLEGIO DE LA FRONTERA NORTE, A.C. (COLEF)",DIRECCION REGIONAL DE MONTERREY,NUEVO LEÓN,MÉXICO
2000,-,MTR,"GARCIA PEÑA, ANA LIDIA",C,1998-07-01,2001-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA,ANALISIS DEL DISCURSO,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2000,-,M. EN I.,"GARCIA PEREZ, ELIZABETH",C,1998-07-01,2001-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOTECNOLOGIA,OTRAS SUBDISCIPLINAS DE LA BIOTECNOLOGIA,"REDES NEURONALES ARTIFICIALES, SISTEMAS COMPUTACIONALES, ...",Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2000,-,DR.,"GARCIA PEREZ, JAIME",C,1998-07-01,2001-06-30,VII.- INGENIERÍAS ,INGENIERIA CIVIL,OTRAS SUBDISCIPLINAS DE INGENIERIA CIVIL,INGENIERIA SISMICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA PONCE DE LEON, OMAR",1,1998-07-01,2001-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,"ORGANIZACION SOCIAL, ESTRUCTURA E INSTITUCIONES",SOCIOLOGIA DE LAS ORGANIZACIONES,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,INSTITUTO DE CIENCIAS DE LA EDUCACION,MORELOS,MÉXICO
2000,-,DRA.,"GARCIA RAMIREZ, MARCELA MARIA ELENA",1,1998-07-01,2001-06-30,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,OTRAS SUBDISCIPLINAS DE INGENIERIA QUIMICA,POLIMEROS,"GIRSA, S.A. DE C.V.","DYNASOL ELASTOMEROS, S.A. DE C.V.",TAMAULIPAS,MÉXICO
2000,-,DR.,"GARCIA RAMIREZ, SERGIO",3,1999-07-01,2003-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO PENAL,DERECHO PENITENCIARIO Y PROCESAL PENAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES JURIDICAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA RAVELO, JESUS",C,2000-07-01,2001-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,PARTICULAS ELEMENTALES,INTERACCIONES ELECTRODEBILES,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE FISICA Y MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA REIMBERT, CATHERINE",1,1998-07-01,2001-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,OTRAS SUBDISCIPLINAS DE MATEMATICAS,PROPAGACION DE ONDAS LINEALES Y NO LINEALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATEMATICAS APLICADAS..IIMAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA REYES, CAYETANO MIGUEL",1,1999-07-01,2002-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,PLANEACION ECONOMICA,POLITICA ENERGETICA,"EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS DE ASIA Y AFRICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,LIC.,"GARCIA RIERA, EMILIO",Emérito,1999-07-01,2007-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DEL ARTE,HISTORIADOR DE CINE,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS SOCIALES Y HUMANIDADES,JALISCO,MÉXICO
2000,-,DR.,"GARCIA ROCHA, JORGE",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,METALES,METALURGIA FISICA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,INSTITUTO DE METALURGIA,SAN LUIS POTOSÍ,MÉXICO
2000,-,DR.,"GARCIA ROCHA, MIGUEL",1,1998-07-01,2001-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,"CRECIMIENTO Y CARACTERIZACION BASADOS EN CdTe, ZnSe ........",CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA RODRIGUEZ, FRANCISCO JAVIER",C,1998-07-01,2001-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,METALES,MATERIALES,TECNOLÓGICO NACIONAL DE MÉXICO,INSTITUTO TECNOLÓGICO DE QUERETARO,QUERÉTARO,MÉXICO
2000,-,DR.,"GARCIA RODRIGUEZ, JOSE ANTONIO",C,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,OTRAS SUBDISCIPLINAS DE MATEMATICAS,SISTEMAS HAMILTONIANOS Y MECANICA CELEST,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA RODRIGUEZ, MARIA DEL CONSUELO",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,OTRAS DE INGENIERIA,OTRAS DE INGENIERIA,BIOTECNOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2000,-,DR.,"GARCIA ROMERO, ARTURO",C,2000-07-01,2003-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,CIENCIAS ATMOSFERICAS,GEOECOLOGIA DEL PAISAJE,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOGRAFIA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA RUIZ, AMADO FRANCISCO",1,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,"FIS.MATERIALES,SUPERCONDUCTIVIDAD,MATER.NANOESTRUCTURA",INSTITUTO POLITÉCNICO NACIONAL,UNIDAD PROFESIONAL INTERDISCIPLINARIA DE INGENIERIA..UPIICSA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SAAVEDRA, JOSE DAVID",1,1998-07-01,2001-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO CONSTITUCIONAL,DERECHO ECOLOGICO,UNIVERSIDAD DE SONORA,DIVISION DE CIENCIAS SOCIALES,SONORA,MÉXICO
2000,-,DR.,"GARCIA SAINZ, JESUS ADOLFO",3,1997-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,FISIOLOGIA,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISIOLOGIA CELULAR,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SALAS, JUAN ANTONIO",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,ORNITOLOGIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE CIENCIAS BIOLOGICAS,NUEVO LEÓN,MÉXICO
2000,-,DR.,"GARCIA SALAZAR, JOSE ALBERTO",C,2000-07-01,2003-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,AGRONOMIA,MERCADOS Y COMERCIALIZACION DE PRODUCTOS AGRICOLAS Y COMERCI,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,CENTRO DE ECONOMIA,MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SALDIVAR, VICTOR MANUEL",1,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,QUIMICA,QUIMICA INORGANICA,DEPOSITO QUIMICO DE PELICULAS DELGADAS SEMICONDUCTORAS,UNIVERSIDAD AUTONOMA DE ZACATECAS  FRANCISCO GARCIA SALINAS ,FACULTAD DE CIENCIAS QUIMICAS,ZACATECAS,MÉXICO
2000,-,DR.,"GARCIA SALGADO, TOMAS",3,2000-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARQUITECTURA,ARQUITECTURA,PERSPECTIVA MODULAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ARQUITECTURA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DRA.,"GARCIA SALORD, SUSANA",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,PSICOLOGIA SOCIAL,EDUCACION SUPERIOR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATEMATICAS APLICADAS..IIMAS,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SANCHEZ, FERNANDO",1,1999-07-01,2002-06-30,VII.- INGENIERÍAS ,INGENIERIA PETROLERA,OTRAS SUBDISCIPLINAS DE INGENIERIA PETROLERA,TERMODINAMICA DE; EQUILIBRIO ENTRE FASES,INSTITUTO MEXICANO DEL PETROLEO,DIRECCION EJECUTIVA DE INVESTIGACION Y POSGRADO,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SANCHEZ, GUSTAVO ADOLFO",1,1999-07-01,2002-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA,OTRAS SUBDISCIPLINAS DE MEDICINA VETERINARIA,OFTALMOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SEGUNDO, CRESCENCIO",C,1998-07-01,2001-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,ESPECTROSCOPIAS. PROPIEDADES OPTICAS DE LA MATERIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS APLICADAS Y DESARROLLO TECNOLOGICO,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SEGURA, GUILLERMO MIGUEL",1,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ASTRONOMIA,ASTROFISICA,HIDRODINAMICA MEDIO INTERESTELAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ASTRONOMIA,BAJA CALIFORNIA,MÉXICO
2000,-,DRA.,"GARCIA SILBERMAN, ANA",1,1999-07-01,2002-06-30,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA ECONOMICA,ANALISIS ECONOMICO REGIONAL,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD MERIDA,YUCATÁN,MÉXICO
2000,-,DRA.,"GARCIA SILBERMAN, SARAH",1,1999-07-01,2002-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA SOCIAL,PSICOLOGIA SOCIAL,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,CIUDAD DE MÉXICO,MÉXICO
2000,-,DR.,"GARCIA SOTO, JOSE DE JESUS",1,1998-07-01,2001-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOQUIMICA,BIOQUIMICA,UNIVERSIDAD DE GUANAJUATO,FACULTAD DE QUIMICA,GUANAJUATO,MÉXICO
2000,-,MED.,"GARCIA TORRES, ROMEO",1,1998-07-01,2001-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,ANATOMIA PATOLOGICA,NEFROPATOLOGIA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,CIUDAD DE MÉXICO,MÉXICO
