AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2005,10147,DR.,"BARRERA MORA, JOSE FELIX FERNANDO",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,TEORIA DE LOS NUMEROS,"EXTENSIONES RADICALES, CAMPOS NUMERICOS",UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,INSTITUTO DE CIENCIAS BASICAS E INGENIERIA,HIDALGO,MÉXICO
2005,9734,DRA.,"BARRERA NECHA, LAURA LETICIA",1,2002-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,FITOPATOLOGIA POSTCOSECHA,INSTITUTO POLITÉCNICO NACIONAL,CENTRO DE DESARROLLO DE PRODUCTOS BIOTICOS,MORELOS,MÉXICO
2005,121297,DRA.,"BARRERA OVIEDO, DIANA",1,2005-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,"ESTRES OXIDATIVO, SISTEMAS ANTIOXIDANTE ENZIMATICO Y NO ENZI",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA,CIUDAD DE MÉXICO,MÉXICO
2005,551,DR.,"BARRERA PEREZ, RUBEN GERARDO",3,1998-07-01,2006-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,PROPIEDADES OPTICAS Y ELECTRONICAS DE MEDIOS INHOMOGENEOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2005,121766,DR.,"BARRERA RODRIGUEZ, ARTURO",1,2005-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,PROCESO,CATALYSIS,INSTITUTO MEXICANO DEL PETROLEO,PROGRAMAS DE INVESTIGACION,CIUDAD DE MÉXICO,MÉXICO
2005,15892,DR.,"BARRERA RODRIGUEZ, ROSIER OMAR",1,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA ECONOMICA,"G.FISICA:GEOMORFOLOGIA,HIDROLOGIA,CLIMATORLOGIA, MEDIO AMBIE",UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS EXACTAS E INGENIERIAS,JALISCO,MÉXICO
2005,10595,DR.,"BARRERA ROLDAN, ADRIAN SERGIO",1,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,INGENIERIA AMBIENTAL,ECONOMIA AMBIENTAL,INSTITUTO MEXICANO DEL PETROLEO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2005,1643,DR.,"BARRERA SALDAÑA, HUGO ALBERTO",3,2005-01-01,2014-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOQUIMICA,BIOLOGIA MOLECULAR,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE MEDICINA,NUEVO LEÓN,MÉXICO
2005,120444,DR.,"BARRERA VALDIVIA, PEDRO",1,2005-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA SOCIAL,PSICOLOGIA SOCIAL DE LA SALUD,UNIVERSIDAD PEDAGOGICA NACIONAL,UNIDAD 081 CHIHUAHUA,CHIHUAHUA,MÉXICO
2005,4958,DR.,"BARRETO SANDOVAL, JOSE DE JESUS",1,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,INGENIERIA DE PROCESOS,"PROCESAMIENTOS DE MATERIALES, METALES",TECNOLÓGICO NACIONAL DE MÉXICO,INSTITUTO TECNOLÓGICO DE MORELIA,MICHOACÁN DE OCAMPO,MÉXICO
2005,2292,DR.,"BARRIENTOS CONTRERAS, JUAN JOSE",1,2004-01-01,2006-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,LITERATURA HISPANOAMERICANA MODERNA Y CONTEMPORANE,UNIVERSIDAD VERACRUZANA,DIRECCION GENERAL DE INVESTIGACIONES,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2005,15271,DR.,"BARRIENTOS GARCIA, BERNARDINO",1,2005-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA MECANICA,INGENIERIA MECANICA,METROLOGIA OPTICA,"CENTRO DE INVESTIGACIONES EN OPTICA, A.C. (CIO)",No Disponible,GUANAJUATO,MÉXICO
2005,16910,DR.,"BARRIENTOS LAVIN, GUSTAVO ERNESTO",1,2004-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA FISICA,ANTROPOLOGIA.,UNIVERSIDAD DE LAS AMERICAS PUEBLA,ESCUELA DE CIENCIAS SOCIALES,PUEBLA,MÉXICO
2005,9259,DR.,"BARRIENTOS PRIEGO, ALEJANDRO FACUNDO",1,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,AGRONOMIA,FRUTICULTURA,UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE FITOTECNIA,MÉXICO,MÉXICO
2005,25216,DRA.,"BARRIGA SOSA, IRENE DE LOS ANGELES",C,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MOLECULAR,"VARIABILIDAD GENETICA, RELACIONES FILOGENETICAS MOLECULARES",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,4097,DRA.,"BARRIGA VILLANUEVA, REBECA",2,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LINGÜISTICA,LINGUISTICA DESCRIPTIVA,"DESARROLO LINGÜISTICO EN AÑOS ESCOLARES, POLITICAS DEL LENGU","EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS LINGUISTICOS Y LITERARIOS,CIUDAD DE MÉXICO,MÉXICO
2005,741,DR.,"BARRIO PAREDES, RAFAEL ANGEL",3,2001-07-01,2009-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,SISTEMAS DOSERDENADOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2005,15210,DR.,"BARRIOS ALVAREZ, FERNANDO ALEJANDRO",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA MEDICA,IMAGEN POR RESONANCIA MAGNETICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE NEUROBIOLOGIA,QUERÉTARO,MÉXICO
2005,2324,DR.,"BARRIOS GONZALEZ, JAVIER",2,2002-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,PRODUCCION DE METABOLITOS SECUNDARIOS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,2418,QUIM.,"BARRIOS LOPEZ, HECTOR GUILLERMO",1,2005-01-01,2008-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,"SINTESIS ORGANICA, CULTIVO DE TEJIDOS VEGETALES",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2005,120898,DR.,"BARRIOS PEREZ, JOSE ANTONIO",1,2005-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA CIVIL,INGENIERIA SANITARIA,TRATAMIENTO Y REUTILIZACION DE LODOS RESIDUALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2005,30650,DR.,"BARRON CORDOVA, LUIS FELIPE",C,2004-01-01,2006-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA SOCIAL,HISTORIA DE MEXICO,"CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS, A.C. (CIDE)",DIVISION DE HISTORIA,CIUDAD DE MÉXICO,MÉXICO
2005,14313,DR.,"BARRON CORVERA, JORGE",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,BELLAS ARTES,BELLAS ARTES,MUSICOLOGIA,UNIVERSIDAD AUTONOMA DE ZACATECAS  FRANCISCO GARCIA SALINAS ,No Disponible,ZACATECAS,MÉXICO
2005,19225,DR.,"BARRON MEZA, MIGUEL ANGEL",1,2005-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,INGENIERIA DE PROCESOS,SIMULACION MATEMATICA Y CONTROL DE PROCESOS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2005,10271,DRA.,"BARRON PEREZ, MARIA ANTONIETA",1,2004-01-01,2006-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,POBLACION,"EMPLEO RURAL, MIGRACIONES Y GENERO",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ECONOMIA,CIUDAD DE MÉXICO,MÉXICO
2005,25053,DRA.,"BARRON TIRADO, MARIA CONCEPCION",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,EDUCACION,DIDACTICA (C. DE LA ENSEÑANZA),CURRICULUM,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE ESTUDIOS SOBRE LA UNIVERSIDAD,CIUDAD DE MÉXICO,MÉXICO
2005,19948,DRA.,"BARROS NOCK, MAGDALENA MARIA GUADALUPE",1,2004-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,"DESARROLLO RURAL, MIGRACION, COMERCIO INTERANCIONAL, NAFTA,","CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL, (CIESAS)",UNIDAD - D.F.,CIUDAD DE MÉXICO,MÉXICO
2005,13142,DR.,"BARROS NUÑEZ, JAIME PATRICIO",1,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,GENETICA HUMANA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,CENTRO DE INVESTIGACION BIOMEDICA DE OCCIDENTE,JALISCO,MÉXICO
2005,3453,DRA.,"BARROSO MOGUEL, ROSARIO",3,2001-07-01,2011-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,NEUROPATOLOGICA,SECRETARIA DE SALUD,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA DR. MANUEL VELASCO SUAREZ,CIUDAD DE MÉXICO,MÉXICO
2005,26201,MTRO.,"BARROSO VILLA, JUAN GERARDO",1,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,BIOLOGIA DE LA REPRODUCCION HUMANA,ENDOCRINOLOGIA REPRODUCTIVA E INFERTILIDAD,CLINICA LOMAS ALTAS S.A. DE C.V.,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2005,22285,DR.,"BARTNICKI GARCIA, SALOMON",3,2001-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,MICROBIOLOGIA,BIOQUIMICA Y BIOLOGIA CELULAR DE LOS HONGOS,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C., A.C. (CICESE)",DIVISION DE OCEANOLOGIA,BAJA CALIFORNIA,MÉXICO
2005,10772,DR.,"BARTOLO PEREZ, JOSE PASCUAL",2,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,FISICA DE SUPERFICIES E INTERFASES,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD MERIDA,YUCATÁN,MÉXICO
2005,4641,DR.,"BARTOLOME BISTOLETTI, MIGUEL ALBERTO",3,2002-07-01,2006-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,RELACIONES INTERETNICAS E IDENTIDAD,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),CENTRO REGIONAL DE OAXACA,OAXACA,MÉXICO
2005,10043,DR.,"BARTOLUCCI INCICCO, JORGE ERNESTO",1,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,OTRAS SUBDISCIPLINAS DE SOCIOLOGIA,EDUCACION SUPERIOR Y CIENCIA EN MEXICO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE ESTUDIOS SOBRE LA UNIVERSIDAD,CIUDAD DE MÉXICO,MÉXICO
2005,10004,DRA.,"BARTRA MURIA, ELIONOR",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,OTRAS SUBDISCIPLINAS DE FILOSOFIA,ANTROPOLOGIA DEL ARTE,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2005,314,DR.,"BARTRA MURIA, ROGER",3,2000-07-01,2008-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA ESTRUCTURAL,"MITOLOGIA, ESTUDIOS DE IDENTIDAD, PROCESOS DE LEGITIMACION",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES SOCIALES,CIUDAD DE MÉXICO,MÉXICO
2005,7965,DR.,"BARZANA GARCIA, EDUARDO",3,2002-07-01,2006-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA DE ALIMENTOS,ENZIMOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2005,14335,DR.,"BASAVE KUNHARDT, JORGE",2,2005-01-01,2008-12-31,V.- CIENCIAS SOCIALES,ECONOMIA,DESARROLLO ECONOMICO,"GRUPOS EMPRESARIALES, PRODUCCION Y GLOBALIZACION",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES ECONOMICAS,CIUDAD DE MÉXICO,MÉXICO
2005,11717,DR.,"BASHAN GORODENTCHICK, YOAV",3,1999-07-01,2007-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,MICROBIOLOGIA,MICROBIOLOGIA DE SUELOS,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NORESTE, S.C. (CIBNOR)",DIVISION DE BIOLOGIA EXPERIMENTAL,BAJA CALIFORNIA SUR,MÉXICO
2005,20183,DR.,"BASHIR, ADNAN",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,PARTICULAS ELEMENTALES,"ECUACIONES DE SCHWINGER-DYSON, ASPECTOS PERTURBATIVOS Y NO P",UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,ESCUELA DE CIENCIAS FISICO MATEMATICAS,MICHOACÁN DE OCAMPO,MÉXICO
2005,20585,DR.,"BASIN, MIKHAIL VALENTINOVICH",1,2002-07-01,2005-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,CONTROL,FILTRADO Y CONTROL OPTIMOS Y SUS APLICACIONES,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NUEVO LEÓN,MÉXICO
2005,15396,DR.,"BASSIOUK EVDOKIMENKO, VLADIMIR",3,2005-01-01,2009-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,"QUIMICA PREBIOTICA, QUIMICA DE AMINOACIDOS, QUIMICA DE SUPER",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS NUCLEARES,CIUDAD DE MÉXICO,MÉXICO
2005,12601,DRA.,"BASSOL MAYAGOITIA, SUSANA",1,2005-01-01,2008-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,BIOLOGIA DE LA REPRODUCCION HUMANA,BIOLOGIA DE LA REPRODUCCION HUMANA,UNIVERSIDAD AUTONOMA DE COAHUILA,FACULTAD DE MEDICINA,COAHUILA DE ZARAGOZA,MÉXICO
2005,8405,DR.,"BASSOLS RICARDEZ, MARIO FEDERICO",2,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA URBANA,"GOBIERNOS LOCALES, POLITICAS URBANAS Y GESTION",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,2636,DR.,"BASTARRACHEA AVILES, FERNANDO",2,1999-07-01,2009-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,GENETICA,GENETICA MICROBIANA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES BIOMEDICAS,CIUDAD DE MÉXICO,MÉXICO
2005,121522,DR.,"BASTIDA ZAVALA, JOSE ROLANDO",C,2005-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,TAXONOMIA,SISTEMATICA DE POLIQUETOS,UNIVERSIDAD DEL MAR,CAMPUS PUERTO ANGEL,OAXACA,MÉXICO
2005,121244,DR.,"BASTIDAS MORALES, JOSE MATEO",1,2005-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,EDUCACION,REFORMA EDUCATIVA,SISTEMAS Y REFORMAS EDUCATIVAS,UNIVERSIDAD AUTONOMA DE SINALOA,INSTITUTO DE INVESTIGACIONES ECONOMICAS Y SOCIALES,SINALOA,MÉXICO
2005,6672,M. EN C.,"BASTIDAS RAMIREZ, BLANCA ESTELA",1,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD Y AMBIENTE,BIOLOGIA MOLECULAR EN MEDICINA,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,JALISCO,MÉXICO
2005,25526,DRA.,"BASURTO ACEVEDO, MARIA DE LOURDES",C,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,ENDOCRINOLOGIA Y NUTRIOLOGIA,ENDOCRINOLOGIA DE LA SENESCENCIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,HOSPITAL REGIONAL NUMERO  25,CIUDAD DE MÉXICO,MÉXICO
2005,20946,DR.,"BASURTO PENSADO, MIGUEL ANGEL",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,FIBRAS OPTICAS,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,CENTRO DE INVESTIGACIONES EN INGENIERIA Y CIENCIAS APLICADAS,MORELOS,MÉXICO
2005,19290,DR.,"BASURTO URIBE, EDUARDO",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA ATOMICA Y MOLECULAR,REACCIONES ION MOLECULA,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2005,19026,DR.,"BATINA, NIKOLA",3,2005-01-01,2009-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,"ELECTROQUIMICA,QUIMICA DE SUPERFICIES Y QUIMICA MOLECULAR.",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,26228,DR.,"BATISTA FERREIRA, CESAR VICENTE",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOQUIMICA,BIOTECNOLIGIA-ESPECTROMETRIA DE MASAS/ PROTEOMA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2005,11853,DR.,"BATLLORI SAMPEDRO, EDUARDO ADOLFO",1,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA FISICA,MANEJO DE CUENCAS HIDROLOGICAS,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD MERIDA,YUCATÁN,MÉXICO
2005,31736,DR.,"BATYRSHIN, ILDAR ZAKIRZJANOVICH",2,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,COMPUTACION,INTELIGENCIA ARTIFICIAL,INSTITUTO MEXICANO DEL PETROLEO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2005,3391,DR.,"BAUER EPHRUSSI, MARIANO",1,2002-07-01,2005-06-30,VII.- INGENIERÍAS ,INGENIERIA INDUSTRIAL,DISEÑO,"OFERTA, DEMANDA, TECNOLOGIA E IMPACTO AMBIENTAL (CAMBIO CLIM",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2005,21097,DR.,"BAUMGARDNER GIBSON, DARREL",2,2004-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,CIENCIAS ATMOSFERICAS,FISICA DE NUBES Y AEROSOLES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS DE LA ATMOSFERA,CIUDAD DE MÉXICO,MÉXICO
2005,8942,DRA.,"BAUTISTA BAÑOS, SILVIA",1,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,FITOPATOLOGIA EN AGRONOMIA,MANEJO POSTCOSECHA DE FRUTAS Y HORTALIZAS,INSTITUTO POLITÉCNICO NACIONAL,CENTRO DE DESARROLLO DE PRODUCTOS BIOTICOS,MORELOS,MÉXICO
2005,25606,MED.,"BAUTISTA BAUTISTA, EDGAR GILDARDO",C,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,NEUMOLOGIA,HIPERTENCION ARTERIAL PULMONAR,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,CIUDAD DE MÉXICO,MÉXICO
2005,3483,M.EN C.,"BAUTISTA GARFIAS, CARLOS RAMON",2,2004-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA,INMUNOLOGIA,INMUNOPARASITOLOGIA,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CTRO. NAL. DE INV. DISC. EN PARASITOLOGIA VETERINARIA,MORELOS,MÉXICO
2005,30639,DR.,"BAUTISTA GODINEZ, OSCAR ELADIO",C,2004-01-01,2006-12-31,VII.- INGENIERÍAS ,INGENIERIA MECANICA,APARATOS Y DISPOSITIVOS TERMICOS,"TERMODINAMICA, TRANSFERENCIA DE CALOR",INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS CIUDAD DE MEXICO,CIUDAD DE MÉXICO,MÉXICO
2005,12018,DR.,"BAUTISTA MARGULIS, RAUL GERMAN",1,2004-01-01,2006-12-31,VII.- INGENIERÍAS ,INGENIERIA INDUSTRIAL,DISEÑO,TECNOLOGIAS DE CONTROL AMBIENTAL,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,DIVISION ACADEMICA DE CIENCIAS BIOLOGICAS,TABASCO,MÉXICO
2005,7961,DR.,"BAUTISTA MARTINEZ, NESTOR",1,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,ENTOMOLOGIA AGRICOLA,ENTOMOLOGIA AGRICOLA,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,INSTITUTO DE FITOSANIDAD,MÉXICO,MÉXICO
2005,31540,DRA.,"BAUTISTA PEREZ, MARIA DEL ROCIO",C,2004-01-01,2006-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,BIOMEDICINA MOLECULAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2005,2415,DR.,"BAUTISTA RAMOS, RAYMUNDO",3,2002-07-01,2010-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,ALGEBRA,REPRESENTACIONES DE ALGEBRAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE MATEMATICAS,MICHOACÁN DE OCAMPO,MÉXICO
2005,16004,DR.,"BAUTISTA RICO, FERNANDO",1,2004-01-01,2007-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE MATERIALES,CARACTERIZACION DE MATERIALES,REOLOGIA,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS EXACTAS E INGENIERIAS,JALISCO,MÉXICO
2005,13996,DR.,"BAUTISTA ZUÑIGA, FRANCISCO",1,2004-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,EDAFOLOGIA,RECUPERACION DE SUELOS DEGRADOS,UNIVERSIDAD AUTONOMA DE YUCATAN,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,YUCATÁN,MÉXICO
