AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2009,120051,DR.,"NIETO GUTIERREZ, JAVIER",2,01/01/2008,31/12/2011,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,"PSICOLOGIA EXPERIMENTAL, COMPARADA FISIOLOGICA","APRENDIZAJE, MEMORIA Y EVOLUCION",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE PSICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2009,64270,DR.,"NIETO HIPOLITO, JUAN IVAN",C,01/01/2007,31/12/2009,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,MODELAJE Y SIMULACION DE LA TOPOLOGIA DE INTERNET,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,FACULTAD DE INGENIERIA,BAJA CALIFORNIA,MÉXICO
2009,36740,DRA.,"NIETO JACOBO, MARIA FERNANDA",C,01/01/2007,31/12/2009,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,,BIOTECNOLOGIA VEGETAL,MAX PLANCK INSTITUT FÜR TERRESTRISCHE MIKROBIOLOGIE,,EXTERIOR,ALEMANIA
2009,6776,DRA.,"NIETO JARA, VELIA SOLEDAD",1,01/01/2008,31/12/2010,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARTES Y LETRAS,MUSICA,"ESTETICA, MÚSICA DEL SIGLO XX",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,ESCUELA NACIONAL DE MUSICA,CIUDAD DE MÉXICO,MÉXICO
2009,217468,DR.,"NIETO MIRANDA, J. JESUS",C,01/01/2009,31/12/2011,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,BIOMECANICA,"CENTRO DE INNOVACION APLICADA EN TECNOLOGIAS COMPETITIVAS, A.C. (CIATEC)",UNIDAD DE ALIMENTO,GUANAJUATO,MÉXICO
2009,15812,DR.,"NIETO MONTES DE OCA, ADRIAN",2,01/01/2009,31/12/2012,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,TAXONOMIA,SISTEMATICA Y BIOGEOGRAFIA DE ANFIBIOS Y REPTILES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE CIENCIAS,CIUDAD DE MÉXICO,MÉXICO
2009,200951,DR.,"NIETO PEREZ, MARTIN DE JESUS",1,01/01/2007,31/12/2009,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,INTERACCION DE PLASMAS CON MATERIALES,CENTRO DE INVESTIGACION EN CIENCIA APLICADA Y TECNOLOGIA AVANZADA DEL IPN,UNIDAD QUERETARO,QUERÉTARO,MÉXICO
2009,10174,DR.,"NIETO SAMANIEGO, ANGEL FRANCISCO",2,01/01/2006,31/12/2009,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE LA TIERRA Y DEL COSMOS,TECTONICA,GEOLOGIA ESTRUCTURAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE GEOCIENCIAS,QUERÉTARO,MÉXICO
2009,13239,DR.,"NIETO SOTELO, JORGE",2,01/01/2006,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,BIOLOGIA MOLECULAR,ESTUDIO DE LAS RESPUESTAS CELULARES AL ESTRES AMBI,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2009,38705,DR.,"NIEVES MENDOZA, DEMETRIO",C,01/01/2009,31/12/2009,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,CORROSION,DURABILIDAD DE ESTRUCTURAS DE CONCRETO,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERIA,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2009,20929,DR.,"NIEVES SOTO, MARIO",1,01/01/2006,31/12/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,,BIOTECNOLOGIA,ACUACULTURA,UNIVERSIDAD AUTONOMA DE SINALOA,ESCUELA DE CIENCIAS DEL MAR,SINALOA,MÉXICO
2009,714,DR.,"NIEWIEROWICZ SWIECICKA, TADEUSZ",1,17/01/2008,31/12/2022,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,AUTOMATIZACION Y CONTROL,MODELADO Y OPTIMIZACION DE SISTEMAS ELECTRICOS,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE INGENIERIA MECANICA Y ELECTRICA,CIUDAD DE MÉXICO,MÉXICO
2009,13108,DR.,"NIGENDA LOPEZ, GUSTAVO HUMBERTO",2,01/01/2006,31/12/2010,V.- CIENCIAS SOCIALES,LOGICA,ECONOMIA POLITICA,RECURSOS HUMANOS PARA LA SALUD,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,MORELOS,MÉXICO
2009,21320,DRA.,"NIKOLOVA KIRCHBACH, MARIANA",3,01/01/2009,31/12/2013,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA NUCLEAR,FISICA DE HADRONES,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,INSTITUTO DE FISICA,SAN LUIS POTOSÍ,MÉXICO
2009,15340,DR.,"NIKOLSKII GAVRILOV, IOURII",2,01/01/2009,31/12/2013,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,INGENIERIA AGRONOMICA,"HIDROCIENCIAS, IMPACTO AMBIENTAL",COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,CAMPUS MONTECILLO,MÉXICO,MÉXICO
2009,74450,DRA.,"NIÑO CONTRERAS, LYA MARGARITA",C,01/01/2007,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,,ESTUDIOS SOCIALES EN GRAL Y DE GENERO EN PARTICULA,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,CAMPUS MEXICALI,BAJA CALIFORNIA,MÉXICO
2009,22059,DR.,"NIÑO DE RIVERA OYARZABAL, LUIS",1,01/01/2009,31/12/2012,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,COMUNICACIONES,PROCESAMIENTO DE SEÐALES-VISION ARTIFICIAL,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE INGENIERIA MECANICA Y ELECTRICA,CIUDAD DE MÉXICO,MÉXICO
2009,121259,MTR,"NIÑO GUTIERREZ, NAU SILVERIO",1,01/01/2008,31/12/2010,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA FISICA,PLANIFICACION DE AREAS NATURALES PROTEGIDAS DE MEX,UNIVERSIDAD AUTONOMA DE GUERRERO,CENTRO DE INVESTIGACION Y POSGRADOS EN ESTUDIOS SOCIOTERRI..4130N00413,GUERRERO,MÉXICO
2009,38377,DRA.,"NIÑO MORENO, PERLA DEL CARMEN",C,01/01/2008,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,,,CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III,,EXTERIOR,ESPAÑA
2009,19644,DR.,"NISHIGAKI SHIMIZU, TAKUYA",1,01/01/2006,31/12/2009,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,BIOLOGIA,FLUOROMETRIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2009,94685,DRA.,"NIVON BOLAN, AMALIA",1,01/01/2008,31/12/2010,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PEDAGOGIA,,FORMACION DE EDUCADORES EN CONTEXTOS MULTICULTURAL,UNIVERSIDAD PEDAGOGICA NACIONAL,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2009,15028,DR.,"NIVON BOLAN, EDUARDO VICENTE",2,01/01/2009,31/12/2012,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA ESTRUCTURAL,ANTROPOLOGIA SOCIAL,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2009,121983,DR.,"NOA CARRAZANA, JUAN CARLOS",1,01/01/2008,31/12/2010,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS DE LA VIDA,BIOTECNOLOGIA AGRICOLA,BIOTECNOLOGIA DE PLANTAS,UNIVERSIDAD VERACRUZANA,DIRECCION GENERAL DE INVESTIGACIONES,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2009,2250,M. EN C,"NOCETTI COTELO, CARLOS ALBERTO",1,01/07/2002,30/06/2017,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,ELEMENTOS COMBUSTIBLES PARA REACTORES,FABRICACION DE COMBUSTIBLE TIPO BWR,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,FACULTAD DE CIENCIAS,MÉXICO,MÉXICO
2009,11761,DR.,"NOGUEDA TORRES, BENJAMIN",1,01/01/2008,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,CIENCIAS DE LA SALUD Y AMBIENTE,"PARASITOLOGIA, QUIMIOTERAPIA Y DIAGNOSTICO",INSTITUTO POLITÉCNICO NACIONAL,ESCUELA NACIONAL DE CIENCIAS BIOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2009,122129,DRA.,"NOGUER FERRER, MARTA",C,01/01/2009,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARTES Y LETRAS,LITERATURA,LITERATURA ESPAÐOLA Y CATALANA CONTEMPORANEAS,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS SOCIALES Y HUMANIDADES,JALISCO,MÉXICO
2009,11388,DR.,"NOGUERA MARTINEZ, FELIPE ARTURO",1,01/01/2006,31/12/2009,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,TAXONOMIA,TAXONOMIA DE LA FAMILIA CERAMBYCIDAE (INSECTA: COL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOLOGIA,JALISCO,MÉXICO
2009,14560,DRA.,"NOGUEZ GARRIDO, ANA CECILIA",2,01/01/2006,31/12/2010,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,PROPIEDADES ELECTRONICAS Y OPTICAS DE MEDIOS INHOM,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2009,202512,DRA.,"NOGUEZ MONROY, JUANA JULIETA",1,01/01/2007,31/12/2009,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,INTELIGENCIA ARTIFICIAL APLICADA A EDUCACION,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS CIUDAD DE MEXICO,CIUDAD DE MÉXICO,MÉXICO
2009,6731,DR.,"NOGUEZ RAMIREZ, FRANCISCO JAVIER",1,01/01/2007,31/12/2010,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA ANTIGUA,"MESOAMERICA PREHISPANICA, CULTURA NAHUATL, CODICES",EL COLEGIO MEXIQUENSE A.C.,CENTRO DE ESTUDIOS HISTORICOS,MÉXICO,MÉXICO
2009,969,DRA.,"NOLASCO ARMAS, MARGARITA",3,01/07/1999,30/06/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,"MIGRACION, GRUPOS ETNICOS: MOVIMIENTOS SOCIALES",Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2009,217771,DR.,"NOLASCO ESTUDILLO, EDGAR JESUS",1,01/01/2008,31/12/2010,V.- CIENCIAS SOCIALES,CIENCIAS POLITICAS,OTROS SUBDISCIPLINAS DE CIENCIA POLITICA,PRESUPUESTO PÚBLICO Y  POLITICA FISCAL,CONGRESO DE LA UNION,HONORABLE CAMARA DE DIPUTADOS,CIUDAD DE MÉXICO,MÉXICO
2009,9796,DR.,"NOLASCO SORIA, HECTOR GERARDO",2,01/01/2008,31/12/2011,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,FISIOLOGIA,APLICACION DE LA ENZIMOLOGIA EN LA ACUACULTURA,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NORESTE, S.C. (CIBNOR)",PROGRAMA DE ACUACULTURA,BAJA CALIFORNIA SUR,MÉXICO
2009,33430,DR.,"NOLAZCO FLORES, JUAN ARTURO",1,01/01/2009,31/12/2012,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,COMPUTACION,PROCESAMIENTO Y RECONOCIMIENTO AUTOMÀTICO DE VOZ,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS MONTERREY,NUEVO LEÓN,MÉXICO
2009,83298,DRA.,"NORENA BARROSO, ELSA",C,01/01/2009,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,,QUIMICA AMBIENTAL Y ECOTOXICOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2009,120683,DR.,"NOREÑA FRANCO, LUIS ENRIQUE",1,01/01/2009,31/12/2012,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,CATALISIS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2009,2856,DRA.,"NORIEGA CHAVEZ, BLANCA MARGARITA",1,01/01/2008,31/12/2011,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PEDAGOGIA,POLITICA EDUCATIVA,"POLITICAS EDUCATIVAS, FINANCIAMIENTO DE LA EDUCACI",UNIVERSIDAD PEDAGOGICA NACIONAL,AREA DE INVESTIGACION,CIUDAD DE MÉXICO,MÉXICO
2009,14969,DR.,"NORIEGA MURO, ANTONIO ENRIQUE",1,01/01/2008,31/12/2011,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,DESARROLLO ECONOMICO,SERIES DE TIEMPO NO ESTACIONARIAS,UNIVERSIDAD DE GUANAJUATO,ESCUELA DE ECONOMIA,GUANAJUATO,MÉXICO
2009,33431,DRA.,"NORIEGA OROZCO, LORENA OLIVIA",C,01/01/2007,31/12/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS DE LA TECNOLOGIA,,INOCUIDAD ALIMENTARIA,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C. (CIAD)",LABORATORIO DE ASEGURAMIENTO DE LA CALIDAD EN GUAYMAS SON.,SONORA,MÉXICO
2009,39925,DR.,"NORIEGA PAPAQUI, ROBERTO",1,01/01/2009,31/12/2011,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,,FISICA DEL SABOR,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,INSTITUTO DE CIENCIAS BASICAS E INGENIERIA,HIDALGO,MÉXICO
2009,36923,DR.,"NORIEGA PINEDA, DANIEL",C,01/01/2008,31/12/2010,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,CONTROL DE CONVERTIDORES CONMUTADOS DE POTENCIA,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2009,18841,DR.,"NORIEGA UREÑA, FERNANDO ANTONIO",2,01/01/2008,31/12/2011,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,"DESEMPLEO, DISTRIBUCION Y POBREZA",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2009,122906,DRA.,"NORMAN, EMMA REBECCA",1,01/01/2009,31/12/2011,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,ETICA,ÉTICA DE IDENTIDADES POLITICAS  Y CIUDADANIA,UNIVERSIDAD DE LAS AMERICAS PUEBLA,ESCUELA DE CIENCIAS SOCIALES,PUEBLA,MÉXICO
2009,217798,DR.,"NOSNIK OSTROWIAK, ABRAHAM",1,01/01/2008,31/12/2010,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,,GESTION ESTRATEGICA PROCESOS ORGANIZACIONALES,UNIVERSIDAD ANAHUAC,FACULTAD DE ECONOMIA Y NEGOCIOS,MÉXICO,MÉXICO
2009,25593,DR.,"NOSSOV, VALERI ROMANOVICH",2,01/01/2006,31/12/2010,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,DISEÐO,,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE INGENIERIA MECANICA Y ELECTRICA,CIUDAD DE MÉXICO,MÉXICO
2009,3126,DR.,"NOVARO PEÑALOSA, OCTAVIO",Emérito,02/07/2000,30/06/2099,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,"FISICA TEORICA, MECANICA CUANTICA",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2009,51121,DR.,"NOVELO CASANOVA, DAVID ALBERTO",1,01/01/2007,31/12/2009,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE LA TIERRA Y DEL COSMOS,,SISMOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOFISICA,CIUDAD DE MÉXICO,MÉXICO
2009,4475,DR.,"NOVELO GUTIERREZ, RODOLFO",2,01/01/2005,31/12/2009,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,TAXONOMIA,ENTOMOLOGIA,"INSTITUTO DE ECOLOGIA, A.C. (INECOL)",DIVISION DE SISTEMATICA,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2009,4753,DRA.,"NOVELO OPPENHEIM, VICTORIA FERNANDA",2,01/01/2005,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,ANTROPOLOGIA DEL TRABAJO; CULTURA POPULAR,"CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL, (CIESAS)",PROGRAMA PENINSULAR,YUCATÁN,MÉXICO
2009,20579,DR.,"NOVELO URDANIVIA, FEDERICO JESUS",1,01/01/2006,31/12/2009,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,ECONOMIA,"TRATADO DE LIBRE COMERCIO, EVALUACION DE PROYECTOS",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2009,20739,DR.,"NOVIKOV, ANDREI",1,01/01/2007,31/12/2010,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,,PROBABILIDAD Y ESTADISTICA,UNIVERSIDAD AUTONOMA METROPOLITANA,UNIDAD IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2009,25939,DR.,"NOYOLA CARMONA, ASCENCION JUAN",1,01/01/2006,31/12/2009,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,METODOLOGIA Y METODOS,,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE FILOSOFIA Y LETRAS,NUEVO LEÓN,MÉXICO
2009,25783,M.EN C.,"NOYOLA CHERPITEL, DANIEL ERNESTO",2,01/01/2006,31/12/2009,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,INFECTOLOGIA,INFECTOLOGIA PEDIATRICA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,FACULTAD DE MEDICINA,SAN LUIS POTOSÍ,MÉXICO
2009,5182,DR.,"NOYOLA ROBLES, ADALBERTO",3,01/01/2008,31/12/2012,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,OTRAS SUBDISCIPLINAS DE BIOTECNOLOGIA,TRATAMIENTO ANAEROBIO DE AGUAS RESIDUALES Y LODOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2009,20733,DR.,"NUCAMENDI GOMEZ, ULISES",1,01/01/2007,31/12/2010,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,"HOYOS NEGROS, SOLITONES, MATERIA OBSCURA",UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,INSTITUTO DE FISICA Y MATEMATICAS,MICHOACÁN DE OCAMPO,MÉXICO
2009,22131,DR.,"NUÑEZ ALFONSO, JUAN MANUEL",1,01/01/2007,31/12/2009,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,ELECTRONICA,PRUEBAS OPTICAS E INTERFEROMETRIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ASTRONOMIA,BAJA CALIFORNIA,MÉXICO
2009,203011,DR.,"NUÑEZ ARANCIBIA, RODRIGO CHRISTIAN",C,01/01/2009,31/12/2011,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,,TEORIA DE LA HISTORIA- HISTORIA SOCIAL DE LAS MENT,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,No Disponible,MICHOACÁN DE OCAMPO,MÉXICO
2009,50938,DR.,"NUÑEZ BARRIOS, ABELARDO",1,01/01/2007,31/12/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,,FISIOLOGIA DE CULTIVOS/RASPA,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,FACULTAD DE CIENCIAS AGROTECNOLOGICAS,CHIHUAHUA,MÉXICO
2009,20038,DRA.,"NUÑEZ BECERRA, CARMEN FERNANDA",1,01/01/2006,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DE LA IDEAS,HISTORIA DE LAS MUJERES,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),CENTRO REGIONAL DE VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2009,122707,DR.,"NUÑEZ CARRERA, ALEJANDRO",1,01/01/2009,31/12/2012,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,PLANTAS NUCLEARES,INGENIERIA NUCLEAR,SECRETARIA DE ENERGIA,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2009,6413,DR.,"NUÑEZ CORNU, FRANCISCO JAVIER",2,01/01/2006,31/12/2009,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE LA TIERRA Y DEL COSMOS,SISMOLOGIA,"REFRACCION SISMICA,SISMICIDAD TECTONICA Y VOLCANIC",UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE LA COSTA,JALISCO,MÉXICO
2009,120182,DR.,"NUÑEZ DOMINGUEZ, RAFAEL",1,01/01/2008,31/12/2011,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,MEJORAMIENTO GENETICO,MEJORAMIENTO GENETICO ANIMAL,UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE ZOOTECNIA,MÉXICO,MÉXICO
2009,3094,DR.,"NUÑEZ ESCOBAR, ROBERTO",2,01/07/1999,30/06/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,EDAFOLOGIA,TECNOLOGIA DE FERTILIZANTES,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,INSTITUTO DE RECURSOS NATURALES,MÉXICO,MÉXICO
2009,11694,DR.,"NUÑEZ FARFAN, JUAN SERVANDO",2,01/01/2005,31/12/2009,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,ECOLOGIA,GENETICA EVOLUTIVA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ECOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2009,1958,DR.,"NUÑEZ GONZALEZ, FRANCISCO ALFREDO",1,01/01/2009,31/12/2012,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,TECNOLOGIA DE ALIMENTOS,CIENCIA DE LA CARNE,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,FACULTAD DE ZOOTECNIA,CHIHUAHUA,MÉXICO
2009,8997,DR.,"NUÑEZ HERNANDEZ, GREGORIO",1,01/01/2006,31/12/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,ZOOTECNIA EN AGRONOMIA,"PRODUCCION, VALOR NUTRITIVO Y UTILIZACION DE LOS F","INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL NORESTE (COAH.),COAHUILA DE ZARAGOZA,MÉXICO
2009,12349,DR.,"NUÑEZ HERNANDEZ, VICTOR MANUEL",1,01/01/2008,31/12/2011,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,TOPOLOGIA,TOPOLOGIA DE VARIEDADES EN DIMENSION BAJA,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C. (CIMAT)",AREA DE MATEMATICAS BASICAS,GUANAJUATO,MÉXICO
2009,81040,DR.,"NUÑEZ LARA, ENRIQUE",C,01/01/2008,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,,COMUNIDADES DE PECES ARRECIFALES,UNIVERSIDAD AUTONOMA DEL CARMEN,No Disponible,CAMPECHE,MÉXICO
2009,20618,MTR,"NUÑEZ LOPEZ, CINTHIA ERNESTINA",1,01/01/2007,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,MICROBIOLOGIA,BIOLOGIA MOLCEULAR DE MECANISMOS DE REGULACION,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
