AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2003,25161,DR.,"MALDONADO JIMENEZ, DRUZO",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DE LAS ETAPAS COLONIALES,HISTORIA REGIONAL DE MORELOS,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),ESCUELA NACIONAL DE ANTROPOLOGIA E HISTORIA,CIUDAD DE MÉXICO,MÉXICO
2003,2099,M.EN C.,"MALDONADO JIMENEZ, EMMA",2,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,PRODUCTOS NATURALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2003,14825,BIOL.,"MALDONADO LAGUNAS, VILMA ARACELI",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,OTRAS SUBDISCIPLINAS DE LA BIOLOGIA,BIOLOGIA MOLECULAR,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CANCEROLOGIA,CIUDAD DE MÉXICO,MÉXICO
2003,6384,DR.,"MALDONADO LOPEZ, LUIS ALFONSO",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CORROSION,CORROSION ATMOSFERICA Y CORROSION EN CONCRETO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD MERIDA,YUCATÁN,MÉXICO
2003,12628,DR.,"MALDONADO MENDOZA, IGNACIO EDUARDO",1,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA DE ALIMENTOS,"SIMBIOSIS ARBUSCULO-MICORRIZICA, METABOLISMO SECUNDARIO",INSTITUTO POLITÉCNICO NACIONAL,CENTRO INTERDISCIPLINARIO DE INV. PARA EL DESARROLLO..CIIDIR,SINALOA,MÉXICO
2003,19768,DR.,"MALDONADO RIVERA, JOSE LUIS",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,MATERIALES FOTORREFRACTIVOS,"CENTRO DE INVESTIGACIONES EN OPTICA, A.C. (CIO)",AREA DE INVESTIGACION,GUANAJUATO,MÉXICO
2003,25122,DRA.,"MALDONADO RODRIGUERA, REBECA",C,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,FILOSOFIA CONTEMPORANEA,HERMENEUTICA,"EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS LINGUISTICOS Y LITERARIOS,CIUDAD DE MÉXICO,MÉXICO
2003,2844,DR.,"MALDONADO RODRIGUEZ, ROGELIO",1,2002-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,TECNOLOGIA DEL DNA,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA NACIONAL DE CIENCIAS BIOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2003,22348,DR.,"MALDONADO RUIZ, SIMITRIO IGNACIO",C,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,METALES,"METALURGIA FISICA DE CAEROS ESPECIALES, EROSION, DESGASTE",UNIVERSIDAD AUTONOMA DE ZACATECAS  FRANCISCO GARCIA SALINAS ,ESCUELA DE INGENIERIA,ZACATECAS,MÉXICO
2003,12962,DR.,"MALDONADO SOTO, RICARDO",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LINGÜISTICA,LINGUISTICA DESCRIPTIVA,SEMANTICA Y SINTAXIS DEL ESPANOL EL HUASTECO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES FILOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2003,8837,DR.,"MALDONADO TORRES, RANFERI",1,2002-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,BOTANICA AGRONOMICA,FERTILIDAD DE SUELOS Y NUTRICION DE CULTIVOS,UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE SUELOS,MÉXICO,MÉXICO
2003,8922,DR.,"MALDONADO ZEPEDA, CUAUHTEMOC",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,INGENIERIA DE PROCESOS,SOLDADURA/COMPARTIMIENTO MECANICO,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,INSTITUTO DE INVESTIGACIONES METALURGICAS,MICHOACÁN DE OCAMPO,MÉXICO
2003,21737,DR.,"MALIK, OLEKSANDR IVANOVICH",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,ELECTRONICA,"ELECTRONICA, MICROELECTRONICA, OPTOELECTRONICA","INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA, (INAOE)",AREA DE ELECTRONICA,PUEBLA,MÉXICO
2003,15429,DR.,"MALISHEV KRASNOVA, MIJAIL ALEXEEVICH",1,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,ETICA,HISTORIA DE LA FILOSOFIA RUSA Y EUROPEA,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,FACULTAD DE HUMANIDADES,MÉXICO,MÉXICO
2003,11325,DR.,"MALLORQUIN SUZARTE, CARLOS ALBERTO",2,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,OTRAS SUBDISCIPLINAS DE SOCIOLOGIA,"HISTORIA DE LAS IDEAS EN TORNO AL DESARROLLO ECONOMICO, HIST",BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,INSTITUTO DE CIENCIAS SOCIALES Y HUMANIDADES,PUEBLA,MÉXICO
2003,19079,DR.,"MALO ALVAREZ, SALVADOR ALEJANDRO",2,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,CIENCIA POLITICA,ADMINISTRACION PUBLICA,POLITICA EDUCATIVA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE ESTUDIOS SOBRE LA UNIVERSIDAD,CIUDAD DE MÉXICO,MÉXICO
2003,5407,DR.,"MALO RIVERA, EDI ALVARO",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,ECOLOGIA QUIMICA,"EL COLEGIO DE LA FRONTERA SUR, (ECOSUR)",AREA AGROECOLOGICA,CHIAPAS,MÉXICO
2003,6264,DR.,"MALO TAMAYO, JOSE MARIA",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CORROSION,CORROSION,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,DIVISION DE FUENTES DE ENERGIA,MORELOS,MÉXICO
2003,4648,DR.,"MALVAGNI GILLY, ADOLFO ATILIO",2,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA MODERNA,SIGLO XX,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,CIUDAD DE MÉXICO,MÉXICO
2003,1299,DR.,"MANCHA MOLINAR, HECTOR",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,METALES,PROCESAMIENTO DE METALES,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD SALTILLO,COAHUILA DE ZARAGOZA,MÉXICO
2003,19492,DR.,"MANCILLA DIAZ, JUAN MANUEL",1,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA SOCIAL,PSICOLOGIA SOCIAL Y PSICOBIOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2003,2864,MED,"MANCILLA JIMENEZ, RAUL",2,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,OTRAS SUBDISC. DE CIENCIAS DE LA SALUD,INMUNOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES BIOMEDICAS,CIUDAD DE MÉXICO,MÉXICO
2003,537,DRA.,"MANCILLA PERCINO, TERESA",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,"QUIMICA ORGANICA, BORO Y ESTAÑO",CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2003,25395,DRA.,"MANCILLA VILLA, MARTHA LILIA",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,SUBJETIVIDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE PSICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2003,2822,MED,"MANDOKI WEITZNER, JUAN JOSE",1,1999-07-01,2009-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,FARMACOLOGIA ENDOCRINA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA,CIUDAD DE MÉXICO,MÉXICO
2003,15590,DRA.,"MANDOKI WINKLER, CATALINA INES",1,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,BELLAS ARTES,ARTES PLASTICAS,ESTETICA APLICADA,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS Y ARTES PARA EL DISEÑO. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2003,25738,DRA.,"MANDUJANO CHAVEZ, ALEJANDRA",C,2002-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AGRICOLA,PRODUCTOS NATURALES DE PLANTAS,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD IRAPUATO,GUANAJUATO,MÉXICO
2003,15484,DRA.,"MANDUJANO SANCHEZ, MARIA DEL CARMEN",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,"ECOLOGIA DE POBLACIONES, EVOLUCION DE LA SEXUALIDAD EN PLANT",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ECOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2003,1072,DR.,"MANERO BRITO, OCTAVIO",3,2000-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,OTRAS SUBDISCIPLINAS DE INGENIERIA QUIMICA,POLIMEROS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATERIALES,CIUDAD DE MÉXICO,MÉXICO
2003,8277,DR.,"MANGINO TAZZER, ALEJANDRO JOSE",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARQUITECTURA,DISEÑO Y PROYECTO,HISTORIA DE LA ARQUITECTURA PREHISPANICA Y VIRREINAL,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS Y ARTES PARA EL DISEÑO. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2003,15556,DR.,"MANJARREZ LOPEZ, ELIAS",C,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,FISIOLOGIA,NEUROCIENCIAS,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,INSTITUTO DE FISIOLOGIA,PUEBLA,MÉXICO
2003,20200,DR.,"MANJARREZ MARMOLEJO, JOAQUIN",1,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD Y AMBIENTE,NEUROFISIOLOGIA EPILEPSIA,SECRETARIA DE SALUD,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA DR. MANUEL VELASCO SUAREZ,CIUDAD DE MÉXICO,MÉXICO
2003,33649,DR.,"MANJARREZ MORENO, ARMANDO",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,BIOQUIMICA,,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2003,52136,DR.,"MANJARREZ SANDOVAL, PEDRO",1,2000-07-01,2003-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,GENETICA AGRONOMICA,MEJORAMIENTO GENETICO,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL NOROESTE (SIN.),SINALOA,MÉXICO
2003,19761,MTR,"MANKO, VLADIMIR SEMIONOVICH",2,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,RELATIVIDAD GENERAL Y GRAVITACION,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2003,11320,DRA.,"MANNING CELA, REBECA GEORGINA",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA CELULAR,PARASITOLOGIA,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,PROGRAMA DE BIOMEDICINA MOLECULAR,CIUDAD DE MÉXICO,MÉXICO
2003,25431,DRA.,"MANRIQUE CAMPOS, MARIA IRMA",1,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,DESARROLLO ECONOMICO,"POLITICA MONETARIA, FISCAL Y FINACIERA",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES ECONOMICAS,CIUDAD DE MÉXICO,MÉXICO
2003,307,LIC.,"MANRIQUE CASTAÑEDA, JORGE ALBERTO",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DEL ARTE,ARTE COLONIAL MEXICANO Y ARTE CONTEMPORANEO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES ESTETICAS,CIUDAD DE MÉXICO,MÉXICO
2003,4216,MTRO.,"MANRIQUE CASTAÑEDA, LUIS LEONARDO",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,LINGÜISTICA ANTROPOLOGICA,LINGUISTICA HISTORICA,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),DIRECCION DE LINGUISTICA,CIUDAD DE MÉXICO,MÉXICO
2003,21648,DR.,"MANSILLA CORONA, RICARDO LINO",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,ANALISIS Y ANALISIS FUNCIONAL,SISTEMAS COMPLEJOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE INVEST. INTERDISCIPLINARIAS EN CS. Y HUMANIDADES,CIUDAD DE MÉXICO,MÉXICO
2003,4726,DR.,"MANSILLA LORY, JOSEFINA LUCILA",1,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA FISICA,"OSTEOLOGIA, ESTUDIO DE POBLACIONES DESAPARECIDAS, ESTUDIOS S",INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),DIRECCION DE ANTROPOLOGIA FISICA,CIUDAD DE MÉXICO,MÉXICO
2003,25543,DR.,"MANSON, ROBERT HUNTER",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,INTERACCIONES PLANTA-ANIMAL,"INSTITUTO DE ECOLOGIA, A.C. (INECOL)",UNIDAD VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2003,16035,DRA.,"MANSUROVA, SVETLANA",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,CARACTERIZACION DE MATERIALES POR MEDIOS OPTICOS,"INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA, (INAOE)",No Disponible,PUEBLA,MÉXICO
2003,11393,DR.,"MANTEY BASTON, MARIA GUADALUPE",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,PROBLEMAS DE ECONOMIA INTERNACIONAL Y,FINANZAS INTERNACIONALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,ESCUELA NACIONAL DE ESTUDIOS PROFESIONALES ACATLAN,MÉXICO,MÉXICO
2003,16195,DR.,"MANUCHARYAN, KAREN",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MOLECULAR,VACUNAS Y DIAGNOSTICO CLINICO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES BIOMEDICAS,CIUDAD DE MÉXICO,MÉXICO
2003,21784,DR.,"MANZANARES PAPAYANOPOULOS, EMILIO",C,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,PROPIEDADES DE TRANSPORTE (VISCICIDAD)Y ESTRUCTURA,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,DIVISION DE SISTEMAS ELECTRICOS,MORELOS,MÉXICO
2003,20056,DR.,"MANZANILLA CANO, JOSE ANTONIO",C,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,METODOS ELECTROMETRICOS Y ESPECTROFOTOMETRICOS,UNIVERSIDAD AUTONOMA DE YUCATAN,FACULTAD DE QUIMICA,YUCATÁN,MÉXICO
2003,578,DRA.,"MANZANILLA NAIM, LINDA ROSA",3,2000-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,ESTUDIO DE LOS PRIMEROS CENTROS URBANOS Y ESTADOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES ANTROPOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2003,7500,DR.,"MANZANO RAMIREZ, ALEJANDRO",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,INGENIERIA DE MATERIALES,PROCESAMIENTO  DE MATERIALES,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,LABORATORIO DE INVESTIGACION EN MATERIALES EN QUERETARO,QUERÉTARO,MÉXICO
2003,6059,DR.,"MANZINI POLI, FABIO LUIGI",1,2002-07-01,2005-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,ELECTRONICA,ENERGETICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE INVESTIGACION EN ENERGIA,MORELOS,MÉXICO
2003,14619,DR.,"MANZO DENES, JORGE",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,FISIOLOGIA,NEUROCIENCIAS,UNIVERSIDAD VERACRUZANA,INSTITUTO DE NEUROETOLOGIA,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2003,19711,DR.,"MANZO RAMOS, FERNANDO",C,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,EDUCACION,SOCIOLOGIA DE LA EDUCACION,EXTENSION AGRICOLA Y EDUCACION DE ADULTOS,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,"INSTITUTO DE SOCIOECONOMIA, ESTADISTICA E INFORMATICA",MÉXICO,MÉXICO
2003,8403,DR.,"MANZUR GUZMAN, ANGEL",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICOQUIMICA,POLIMEROS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2003,21659,DR.,"MAÑON GARIBAY, GUILLERMO JOSE",C,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,FILOSOFIA DE LAS RELIGIONES,CRISTIANISMO EN MEXICO,EL COLEGIO DE VERACRUZ,No Disponible,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2003,8481,DRA.,"MAQUIVAR MAQUIVAR, MARIA DEL CONSUELO",1,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DEL ARTE,ICONOGRAFIA Y ARTE COLONIAL MEXICANOS,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),DIRECCION DE ESTUDIOS HISTORICOS,CIUDAD DE MÉXICO,MÉXICO
2003,26202,DRA.,"MAR JUAREZ, ELIZABETH",C,2002-07-01,2005-06-30,VII.- INGENIERÍAS ,INGENIERIA PETROLERA,EXPLOTACION,"MERCADOS ENERGETICOS, IMPACTOS AMBIENTALES",INSTITUTO MEXICANO DEL PETROLEO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2003,25421,DR.,"MARAVILLA CAMPILLO, JOSE PABLO",C,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,PARASITOLOGIA MOLECULAR,SECRETARÍA DE SALUD,HOSPITAL GENERAL DR. MANUEL GEA GONZALEZ,CIUDAD DE MÉXICO,MÉXICO
2003,15185,DRA.,"MARAVILLA MEZA, MARIA DOLORES",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,ESPACIO EXTERIOR,DINAMICA DE LOS PLASMAS POLVOSOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOFISICA,CIUDAD DE MÉXICO,MÉXICO
2003,1680,DR.,"MARBAN MENDOZA, NAHUM",2,2002-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,FITOPATOLOGIA EN AGRONOMIA,FITONEMATOLOGIA,UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE PARASITOLOGIA AGRICOLA,MÉXICO,MÉXICO
2003,20359,DR.,"MARCELIN JIMENEZ, GABRIEL",C,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,FARMACIA,FARMACOBIOLOGIA,DESARROLLO ANALITICO Y FARMACOCINETICA,SECRETARÍA DE SALUD,HOSPITAL GENERAL DE MEXICO,CIUDAD DE MÉXICO,MÉXICO
2003,19577,DRA.,"MARCHAT MARCHAU, LAURENCE ANNIE",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MOLECULAR,BIOLOGIA MOLECULAR DE ENTAMOEBA HISTOLYTICA,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA NACIONAL DE MEDICINA Y HOMEOPATIA,CIUDAD DE MÉXICO,MÉXICO
2003,20124,DRA.,"MARCHINI WAESELYNCK, GENEVIEVE MARTHE",1,2001-07-01,2004-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,PROBLEMAS DE ECONOMIA INTERNACIONAL Y,REFORMAS FINANCIERAS Y FINANCIAMIENTO DEL DESARROLLO,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS SOCIALES Y HUMANIDADES,JALISCO,MÉXICO
2003,14625,DR.,"MARCOS ORTEGA, JOSE",1,2000-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LINGÜISTICA,OTRAS SUBDISCIPLINAS DE LINGÜISTICA,NEUROLINGUISTICA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,INSTITUTO DE CIENCIAS SOCIALES Y HUMANIDADES,PUEBLA,MÉXICO
2003,15929,DR.,"MARENGO MOGOLLON, HUMBERTO JUAN",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA CIVIL,PLANEACION Y SISTEMAS,"HIDRAULICA, RIESGO DE FALLA EN PRESAS, HIDROLOGIA",COMISION FEDERAL DE ELECTRICIDAD,COORDINACION DE PROYECTOS HIDROELECTRICOS,CIUDAD DE MÉXICO,MÉXICO
2003,19775,DRA.,"MARES CARDENAS, MARIA GUADALUPE",1,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,"PSICOLOGIA EXPERIMENTAL, COMPARADA FISIOLOGICA",ANALISIS EXPERIMENTAL DE LA CONDUCTA HUMANA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2003,1740,DR.,"MARGADANT SPANJAERDT SPECKMAN, GUILLERMO",Emérito,1992-07-01,2006-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO ROMANO,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE DERECHO,CIUDAD DE MÉXICO,MÉXICO
2003,20595,DR.,"MARIA VESTER, HENRICUS FRANCISCUS",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BOTANICA,ARQUITECTURA ARBOREA,"EL COLEGIO DE LA FRONTERA SUR, (ECOSUR)",UNIDAD CHETUMAL,QUINTANA ROO,MÉXICO
