NOMBRE DEL INVESTIGADOR,NOMBRE DEL INVESTIGADOR PATENTE,SIMILARITY
"ROLDAN CARRILLO,TERESA GUADALUPE","ROLDAN CARRILLO,TERESA GUADALUPE",100.0
"RIVERA GONZALEZ,OSCAR DANIEL","ROLDAN GONZALEZ,OSCAR MANUEL",78.33333333333334
"ROMAN AGUIRRE,MANUEL","ROMAN AGUIRRE,MANUEL",100.0
"ROMERO AMADO,JORGE","ROMERO ARAGON,JORGE",90.0
"CABIEDES CONTRERAS,JAVIER","ROMERO CONTRERAS,JAVIER",82.35294117647058
"PEREZ DE LA ROSA,MARCO ANTONIO","ROMERO DE LA MORA,MARIO ANTONIO",79.48717948717949
"ROMERO GARCIA,JORGE","ROMERO GARCIA,JORGE",100.0
"RIVAS HERNANDEZ,NANCY","ROMERO HERNANDEZ,NANCY",85.48387096774194
"ARRIAGA HURTADO,LUIS GERARDO","ROMERO HURTADO,LUIS EDUARDO",76.14942528735634
"ROMERO MENDEZ,RODRIGO","ROMERO PEREZ,RODRIGO",90.0
"MERCADO PENA,CLAUDIA","ROMERO PUENTE,CLAUDIA",82.0
"ROMERO AGUILAR,MARIANA","ROMERO REGALADO,ADRIAN",72.94429708222812
"ROMERO CORPUS,FRANCISCO","ROMERO SALIDO,FRANCISCO",80.76923076923077
"ALONSO SANCHEZ,JORGE","ROMERO SANCHEZ,JORGE",85.71428571428572
"GARCIA ROMERO,ARTURO","ROMERO,ARTURO",81.57894736842105
"MACIAS ROMERO,CARLOS ALBERTO","ROMERO,CARLOS ROBERTO",74.43609022556392
"LIMON ROMERO,JORGE","ROMERO,JORGE",83.33333333333334
"ALONSO ROMERO,SERGIO","ROMERO,SERGIO",81.57894736842105
"RONICKE,STEPHAN","RONICKE,STEPHAN",100.0
"HOLGUIN MELENDEZ,FRANCISCO","RONQUILLO MELENDEZ,FRANCISCO",85.29411764705881
"ROSADO LORIA,JORGE LUIS","ROSADO LORIA,JORGE LUIS",100.0
"ROSADO LORIA,JORGE LUIS","ROSADO,JORGE L",74.50980392156862
"CRUZ MORALES,JUANA","ROSALES,JUAN",76.0233918128655
"SOBERON CHAVEZ,MARIO","ROSAS CHAVEZ,MARIO",84.61538461538461
"ROSAS CASTRO,JORGE ALBERTO","ROSAS FRANCO,JULIO ALBERTO",71.7948717948718
"ROBLES REYES,RAFAEL","ROSAS LANDA REYES,RAFAEL",81.0344827586207
"PENALOZA VAZQUEZ,ALEJANDRO","ROSAS VAZQUEZ,ALEJANDRO",84.48275862068965
"LARSEN,JOHN","ROSEN,JOHN M",76.36363636363637
"ROJAS SOTO,OCTAVIO RAFAEL","ROSTRO,OCTAVIO A",70.38043478260869
"SANTIAGO JUAREZ,MARIO","RUBIO JUAREZ,MAURICIO",71.7948717948718
"APARICIO PLATAS,FELIPE","RUBIO LAMAS,FELIPE A",73.62637362637363
"RUBIO JIMENEZ,CARLOS ALBERTO","RUBIO MONROY,MARIO ALBERTO",72.74074074074075
"RUBIO PONCE,ALBERTO","RUBIO,ALBERTO E",75.0
"RUZ BARRIO,MIGUEL ANGEL","RUBIO,MIGUEL ANGEL SILVA",73.33333333333334
"RUEDA ARREGUIN,JOSE LUIS","RUEDA NUNEZ,JOSE LUIS",82.0
"DIAZ GOMEZ,JOSE LUIS","RUEDE GOMEZ,JOSE ELIAS",75.43859649122807
"CONTRERAS ZARAZUA,GABRIEL","RUELAS ARANA,GABRIEL",81.0344827586207
"RUELAS LEPE,RUBEN","RUELAS LEPE,RUBEN",100.0
"PEREZ CASTANEDA,JUAN CARLOS","RUIZ CASTANEDA,JUAN CARLOS",91.37931034482759
"RUIZ CRUZ,RIEMANN","RUIZ CRUZ,RIEMANN",100.0
"AUDE DIAZ,ROBERTO","RUIZ DIAZ,ROBERTO",83.33333333333334
"RODRIGUEZ FLORES,EDUARDO","RUIZ ESPARZA FLORES,EDUARDO",81.42857142857143
"PEREZ ESPARZA,RODRIGO","RUIZ ESPINOZA,RODRIGO",80.76923076923077
"ORTIZ ESCAMILLA,JUAN","RUIZ ESTRELLA,JUAN",82.14285714285714
"ORTIZ BEJAR,JOSE","RUIZ JUAREZ,JOSE G",71.81818181818181
"RUIZ BARRERA,OSCAR","RUIZ LARA,OSCAR",88.0952380952381
"RUIZ SUAREZ,LUIS GERARDO","RUIZ MAYTORENA,LUIS GERMAN",71.13043478260869
"RUIZ MORALES,YOSADARA","RUIZ MORALES,YOSADARA",100.0
"PASTOR PALACIOS,GUILLERMO","RUIZ PALACIOS,GUILLERMO M",80.71428571428572
"RUIZ RUIZ,FEDERICO AUGUSTO","RUIZ RUIZ,FEDERICO AUGUSTO",100.0
"RUIZ SCHNEIDER,ELFEGO GUILLERMO","RUIZ SCHNEIDER,ELFEGO GUILLERMO",100.0
"ORTIZ,ALBERTO","RUIZ,ALBERTO",83.33333333333334
"RUIZ X,FACUNDO","RUIZ,FACUNDO",90.0
"RUIZ AYMA,GABRIEL","RUIZ,GABRIEL",80.76923076923077
"DONU RUIZ,MARCO ANTONIO","RUIZ,RICARDO ANTONIO",70.05494505494505
"SANCHEZ AGUILAR,MARIO","SAAVEDRA AGUILAR,MARIO",85.48387096774194
"MORALES SAAVEDRA,OMAR GUILLERMO","SAAVEDRA,JOSE GUILLERMO",72.61904761904762
"SACRISTAN ROCK,EMILIO","SACRISTAN,EMILIO",89.13043478260869
"SANCHEZ SALAS,JAIME","SADA SALINAS,JAIME G",73.66666666666667
"SANDOVAL MORENO,ADRIANA","SADA TREVINO,ADRIAN",79.48717948717949
"SAENZ CASAS,RICARDO ALBERTO","SAENZ VALADEZ,ALDO ALBERTO",74.07407407407408
"SOLANA ESPINOSA,GABRIEL","SAEZ ESPINOLA,GABRIEL",85.71428571428572
"MORGAN SAGASTUME,JUAN MANUEL","SAGASTUME,JUAN MANUEL MORGAN",73.93103448275862
"GARCIA HERNANDEZ,UBALDO","SAINZ HERNANDEZ,ALDO",78.70967741935485
"SALAS CASALES,LUIS","SALAS CASALES,LUIS",100.0
"LARA CASTILLEJOS,HAYDEE PATRICIA","SALAS CASTILLO,SAIDA PATRICIA",74.59770114942529
"HUERTA GARCIA,ROBERTO EMMANUEL","SALAS GARCIA,ARTURO EMMANUEL",70.70967741935485
"SALINAS PAZ,FRANCISCO","SALAS,FRANCISCO",81.25
"VALVERDE FRANCO,RAUL","SALAZAR FRANCO,RAUL",84.48275862068965
"SUAREZ BARRAZA,MANUEL FRANCISCO","SALAZAR IBARRA,JAIME FRANCISCO",70.85253456221199
"SALAZAR CARRION,LUIS","SALAZAR OLIVIO,LUIS",84.48275862068965
"CARDENAS RODRIGUEZ,OSCAR JAVIER","SALAZAR RODRIGUEZ,OSCAR JAVIER",84.28571428571428
"LEON SALAZAR,CARLOS","SALAZAR,CARLOS",86.84210526315789
"SANTOYO SALAZAR,JAIME","SALAZAR,JAMIE",71.81818181818181
"SALAZAR SANCHEZ,JUAN CARLOS","SALAZAR,JUAN CARLOS",81.81818181818181
"SALAZAR RAMIREZ,MANUEL","SALAZAR,MANUEL",81.81818181818181
"SALAZAR MENDOZA,RUBEN","SALAZAR,RUBEN",81.81818181818181
"TREJO GARCIA,SALVADOR","SALCEDO GARCIA,SALVADOR",84.61538461538461
"PALACIOS ESPINOSA,JUAN FRANCISCO","SALCIDO PINERA,JUAN FRANCISCO",82.25806451612902
"ESTRADA MENA,FRANCISCO JAVIER","SALDANA,FRANCISCO JAVIER MARTINEZ",70.60333761232349
"SALADINO GARCIA,ALBERTO","SALDIVAR CANTU,GILBERTO",71.0344827586207
"SALDIVAR GUERRA,ENRIQUE","SALDIVAR GUERRA,ENRIQUE",100.0
"SALGADO CEBALLOS,HERMELINDA","SALGADO CEBALLOS,HERMELINDA",100.0
"SUSTAY DELGADO,JUAN CARLOS","SALGADO,JUAN PABLO",71.42857142857143
"SANDOVAL HERNANDEZ,MARIO ALBERTO","SALINAS FERNANDEZ,MARIO ALBERTO",87.14285714285714
"COLIN GARCIA,EDUARDO","SALINAS GARCIA, I,EDUARDO",82.21153846153845
"PINA GUTIERREZ,JOSE MANUEL","SALINAS GUTIERREZ,JESUS MANUEL",81.06591865357643
"SALINAS SANCHEZ,GERARDO","SALINAS PENA,GERARDO",83.33333333333334
"LINARES GARCIA,GABRIEL","SALINAS RUIZ,GABRIEL",80.76923076923077
"ZUNIGA RUIZ,PAULA","SALINAS RUIZ,PAULINA",72.10144927536233
"SALMON SALAZAR,MANUEL DE JESUS","SALMON ROCK,MANUEL DE JESUS",82.0
"SALMON SALAZAR,MANUEL DE JESUS","SALMON SALAZAR,MANUEL DE JESUS",100.0
"SARMIENTO REYES,LIBRADO ARTURO","SAMANIEGO CARDENAS,GERADO ARTURO",71.04377104377105
"PAMANES CARRASCO,GERARDO ANTONIO","SAMANIEGO CARDENAS,GERARDO ARTURO",70.28397565922921
"SANCHEZ CASTILLO,JOAQUIN","SANCHES CASTILLO,JOAQUIN",96.875
"HERNANDEZ AGUILAR,LUIS MANUEL","SANCHEZ AGUILAR,LUIS MANUEL",87.5
"SANCHEZ HERRERA,MAURICIO ALONSO","SANCHEZ ANIMAS,MARTIN ALONSO",70.32019704433498
"SANCHEZ LARA,EDUARDO","SANCHEZ B,EDUARDO T",81.8452380952381
"SANCHEZ AMARO,LUIS","SANCHEZ CABRAL,LUIS",87.03703703703704
"SANCHEZ CAMPOS,LILIANA NOEMI","SANCHEZ CAMPOS,LILIANA NOEMI",100.0
"SANCHEZ CANTU,MANUEL","SANCHEZ CANTU,MANUEL",100.0
"SANCHEZ SULU,NANCY VERONICA","SANCHEZ CASAS,NANSY MONICA",74.46153846153845
"SANCHEZ CASTREJON,EDNA","SANCHEZ CASTREJON,EDNA",100.0
"SANCHEZ CARBO,JOSE ADALBERTO","SANCHEZ CRUZ,JOSE ALBERTO",86.15384615384616
"SANCHEZ LOPEZ,JOSE GUADALUPE","SANCHEZ DE LA ROSA,JOSE GUADALUPE",82.25806451612902
"SANCHEZ HERNANDEZ,MARIA DEL CARMEN","SANCHEZ FERNANDEZ,LUCIA DEL CARMEN",87.68382352941177
"SANCHEZ GARCIA,SERGIO","SANCHEZ GARCIA,SERGIO",100.0
"SANCHEZ GARCIA,VERONICA","SANCHEZ GARCIA,VERONICA",100.0
"MENDEZ GONZALEZ,JORGE","SANCHEZ GONZALEZ,JORGE",88.70967741935485
"ANTUNEZ GARCIA,MOISES","SANCHEZ GUEVARA,MOISES",81.0344827586207
"ANGEL HERNANDEZ,ARTURO","SANCHEZ HERNANDEZ,ARTURO",90.625
"SANCHEZ GONZALEZ,JOSE JUAN","SANCHEZ HERNANDEZ,JOSE JULIAN",81.36363636363637
"CERVERA HERRERA,JOSE CARLOS","SANCHEZ HERRERA,JOSE CARLOS",83.33333333333334
"SANCHEZ OLEA,ROBERTO","SANCHEZ HERRERA,ROBERTO",87.03703703703704
"SANCHEZ GARCIA,OSCAR","SANCHEZ KURI,OSCAR",88.46153846153845
"SANCHEZ LLAMAZARES,JOSE LUIS","SANCHEZ LLAMAZARES,JOSE LUIS",100.0
"SANCHEZ PAZ,JOSE ARTURO","SANCHEZ LOPEZ,JOSE ARTURO",91.66666666666667
"SANCHEZ LOPEZ,ROSANA","SANCHEZ LOPEZ,ROSANA",100.0
"SANCHEZ GAYOSSO,RAMIRO DANIEL","SANCHEZ LUGO,RICARDO DANIEL",77.77777777777779
"SANCHEZ MACHADO,DALIA ISABEL","SANCHEZ MACHADO,DALIA ISABEL",100.0
"SANCHEZ REAZA,JAVIER ANTONIO","SANCHEZ MENDOZA,JAIME ANTONIO",83.73015873015873
"SANCHEZ MIRANDA,MANUEL DE JESUS","SANCHEZ MIRANDA,MANUEL DE JESUS",100.0
"MORALES MORENO,HUMBERTO","SANCHEZ MORENO,HUMBERTO",82.14285714285714
"SANCHEZ CUEN,JAIME ALBERTO","SANCHEZ MORENO,JAIME ALBERTO",88.46153846153845
"SANCHEZ ROSAS,MARIO ALBERTO","SANCHEZ OLIVARES,GERARDO ALBERTO",77.21674876847291
"SANCHEZ SANCHEZ,PABLO","SANCHEZ OROZCO,PABLO",81.0344827586207
"SANCHEZ BERNAL,EDGAR IVAN","SANCHEZ ORTEGA,EDGAR IVAN",85.71428571428572
"SANCHEZ PEREZ,RICARDO","SANCHEZ ORTEGA,RICARDO",87.03703703703704
"SANCHEZ PARDO,MARIA ELENA","SANCHEZ PARDO,MARIA ELENA",100.0
"RANGEL PATINO,FRANCISCO ELIAS","SANCHEZ PATINO,FRANCISCO DAMIAN",75.74671445639189
"SANCHEZ CORONA,JOSE","SANCHEZ PINA,JOSE L",78.46153846153845
"SANCHEZ OCAMPO,CESAR","SANCHEZ RAZO,CESAR",88.46153846153845
"SANCHEZ PERALES,SALVADOR","SANCHEZ RODARTE,SALVADOR",86.66666666666667
"SANCHEZ TORRES,YOLANDA","SANCHEZ SALAZAR,YOLANDA",81.0344827586207
"MENDEZ SANCHEZ,JOSE F","SANCHEZ SANCHEZ,JOSE A",79.59770114942529
"SANCHEZ HIGUEREDO,LORENA ELISA","SANCHEZ SANCHEZ,LORENA PAULINA",69.71153846153845
"BRAVO SANCHEZ,MARIELA","SANCHEZ SANCHEZ,MARICELA",78.8095238095238
"ROSAS SANTIAGO,FRANCISCO JAVIER","SANCHEZ SANTIAGO,FRANCISCO JAVIER",86.66666666666667
"SANCHEZ SCHMITZ,GUZMAN GERARDO ALFONSO","SANCHEZ SCHMITZ,GUZMAN GERARDO ALFONSO",100.0
"SANCHEZ SINENCIO,FELICIANO","SANCHEZ SINENCIO,FELICIANO",100.0
"SANCHEZ VALDES,CESAR FIDEL","SANCHEZ VALDES,CESAR FIDEL",100.0
"SANCHEZ VALENTE,JAIME","SANCHEZ VALENTE,JAIME",100.0
"HERNANDEZ DE LA CRUZ,LUIS ALBERTO","SANCHEZ Y DE LA CAMARA,FELIPE ALBERTO",69.41391941391942
"SANCHEZ MEDINA,ALBERTO","SANCHEZ,ALBERTO",83.33333333333334
"SANCHEZ CORTES,MARIA SILVIA","SANCHEZ,ANA SILVIA",74.24242424242425
"SANCHEZ PAJARO,ANDRES","SANCHEZ,ANDREA",75.0
"SANCHEZ SOLIS,ANTONIO","SANCHEZ,ANTONIO",85.0
"SANCHEZ INFANTE,AUDEL","SANCHEZ,AUDEL A",73.48484848484848
"REYES SANCHEZ,CARLOS","SANCHEZ,CARLOS",85.0
"SANCHEZ OCAMPO,CESAR","SANCHEZ,CESAR",83.33333333333334
"MEJIA SANCHEZ,EDGAR","SANCHEZ,EDGAR",85.0
"LUNA SANCHEZ,EDUARDO","SANCHEZ,EDUARDO",86.84210526315789
"LOPEZ SANCHEZ,EDUARDO ALEJANDRO","SANCHEZ,EDUARDO ALVA",72.93103448275862
"TREJO SANCHEZ,ENRIQUE DE JESUS","SANCHEZ,FELIPE DE JESUS",73.70967741935485
"SANCHEZ OCHOA,FRANCISCO","SANCHEZ,FRANCISCO",85.0
"ALVA SANCHEZ,HECTOR","SANCHEZ,HECTOR",86.84210526315789
"ALVA SANCHEZ,HECTOR","SANCHEZ,HECTOR J",79.69924812030075
"MOTA SANCHEZ,JAVIER","SANCHEZ,JAVIER",86.84210526315789
"SANCHEZ,JOHN EDER","SANCHEZ,JOHN EDER",100.0
"CANTU SANCHEZ,JORGE","SANCHEZ,JORGE",85.0
"ESCOBAR SANCHEZ,JOSE ALBERTO","SANCHEZ,JOSE ALBERTO",81.81818181818181
"RAMIREZ SANCHEZ,JOSE CARLOS","SANCHEZ,JOSE CARLOS",81.81818181818181
"SANCHEZ LOPEZ,JOSE GUADALUPE","SANCHEZ,JOSE GUADALUPE",85.0
"LOPEZ SANCHEZ,JOSE MARIA","SANCHEZ,JOSE MARTINEZ",74.13043478260869
"SANCHEZ CHAPUL,LAURA","SANCHEZ,LAURA",83.33333333333334
"SANCHEZ MIER,LUIS","SANCHEZ,LUIS A",76.84210526315789
"DURAN SANCHEZ,MANUEL","SANCHEZ,MANUEL",85.0
"SANCHEZ HERRERA,MAURICIO ALONSO","SANCHEZ,MAURICIO DURAN",69.74921630094043
"SANCHEZ GARCIA,OCTAVIO","SANCHEZ,OCTAVIO",83.33333333333334
"SANCHEZ CARBO,JOSE ADALBERTO","SANCHEZ,OSWALDO ALBERTO",72.93103448275862
"VERA SANCHEZ,RAMON","SANCHEZ,RAMON",86.84210526315789
"RUIZ SANCHEZ,RICARDO","SANCHEZ,RICARDO",86.84210526315789
"SANCHEZ COLON,SALVADOR","SANCHEZ,SALVADOR",85.0
"MENDOZA ANTUNEZ,CLAUDIA ARACELI","SANDOVAL ANTUNEZ,CLAUDIA ISABEL",76.64071190211345
"SANDOVAL ZAPOTITLA,ESTELA","SANDOVAL CAMACHO,ESTEBAN",70.81447963800905
"SANDOVAL VAZQUEZ,FRANCISCO RUBEN","SANDOVAL ZAZUETA,FRANCISCO C",79.08653846153845
"CORREA SANDOVAL,FRANCISCO","SANDOVAL,FRANCISCO",84.78260869565217
"SANDOVAL CORTES,JOSE","SANDOVAL,JOSE",84.78260869565217
"RUIZ SANDOVAL,JOSE LUIS","SANDOVAL,JOSE L",78.0952380952381
"GARCIA SANDOVAL,RICARDO","SANDOVAL,RICARDO",84.78260869565217
"JAUREGUI VAZQUEZ,DANIEL","SANGINES VAZQUEZ,DANIEL",84.375
"SANIGER BLESA,JOSE MANUEL","SANIGER BLESA,JOSE MANUEL",100.0
"CARDENAS TORRES,LUIS","SANSORES,LUIS",80.43478260869566
"SANCHEZ OLAVARRIA,CESAR","SANTACRUZ OLIVARES,CESAR",81.42857142857143
"ESPINOSA SANTAMARIA,GABRIELA","SANTAMARIA,ARIEL",72.94429708222812
"ANTOLIN CAMARENA,OMAR","SANTAMARIA,OMAR",80.76923076923077
"NARES RODRIGUEZ,GUILLERMO","SANTANA RODRIGUEZ,GUILLERMO",87.5
"CHAVEZ SANCHEZ,TONATIUH","SANTANA SANCHEZ,TONATIUH",81.0344827586207
"SANTANA ARANDA,MIGUEL ANGEL","SANTANA,MIGUEL ANGEL",83.33333333333334
"SANTIAGO GARCIA,JOSE LUIS","SANTIAGO GARCIA,JOSE LUIS",100.0
"RUIZ VELAZQUEZ,LUIS GUILLERMO","SANTIAGO VELAZQUEZ,NELSON GUILLERMO",74.375
"SANTILLAN GODINEZ,ORLANDO","SANTILLAN GODINEZ,ORLANDO",100.0
"CASTILLO YANEZ,FRANCISCO JAVIER","SANTILLAN,FRANCISCO JAVIER BARQUIN",70.43478260869566
"SANTOS CUEVAS,CLARA LETICIA","SANTOS CUEVAS,CLARA LETICIA",100.0
"SANTOS ZEA,LILIANA","SANTOS ZEA,LILIANA",100.0
"SANTOS GARCIA,ARTURO","SANTOS,ARTURO",81.57894736842105
"RUIZ SANTOYO,JOSE ARTURO","SANTOYO,JOSE ARTURO LONA",77.58284600389865
"AGUILAR CASTILLO,CARLOS","SARAVIA CASTILLON,CARLOS",86.36363636363637
"SAUCEDO FLORES,EMMANUEL","SAUCEDO FLORES,EMMANUEL",100.0
"SCHACHT HERNANDEZ,PERSI","SCHACHT HERNANDEZ,PERSI",100.0
"SCHNOOR,MICHAEL","SCHNEIDER,MICHELLE",71.25
"SCHORR WIENER,MICHAEL","SCHOENFELD,MICHAEL",80.43478260869566
"SEINGIER,GEORGES","SCHREINER,GEORGE",81.44796380090497
"SCIUTTO CONDE,EDDA LYDIA","SCIUTTO CONDE,EDDA LYDIA",100.0
"VILLARREAL CANTU,EDUARDO","SEGOVIA CANTU,EDUARDO",81.0344827586207
"SEGOVIA QUINTERO,MANUEL ALBERTO","SEGOVIA QUINTERO,MANUEL ALBERTO",100.0
"SEGURA PACHECO,BLANCA ANGELICA","SEGURA PACHECO,BLANCA ANGELICA",100.0
"MARBAN SALGADO,JOSE ANTONIO","SEGURA SALGADO,JOSE ANTONIO",85.71428571428572
"SEGURA VELAZQUEZ,RENE ALVARO","SEGURA VELAZQUEZ,RENE ALVARO",100.0
"MENDOZA PEREZ,JUAN CARLOS","SENOSIAIN PELAEZ,JUAN PABLO",69.12972085385879
"LEYVA LOPEZ,JUAN CARLOS","SEPULVEDA LOPEZ,JUAN PABLO",72.71062271062272
"ARANCETA GARZA,FERNANDO","SERNA GARZA,FERNANDO",86.0
"SERNA SALDIVAR,SERGIO ROMAN OTHON","SERNA SALDIVAR,SERGIO ROMAN OTHON",100.0
"HERNANDEZ SALDANA,ENRIQUETA","SERRANO SALDANA,ENRIQUE",81.25
"ROJAS SERRANO,JORGE","SERRANO,JORGE",85.0
"BERNAL HERNANDEZ,JORGE","SERRATOS HERNANDEZ,JORGE",88.23529411764706
"GARCIA PEREZ,ORLANDO","SEVERIANO PEREZ,ORLANDO",83.33333333333334
"SHLYAGIN,MIKHAIL","SHLYAGIN,MIKHAIL G",93.75
"STOCK SILBERMAN,ROBERTO PABLO","SILBERMAN,ROBERTO PABLO STOCK",78.125
"GONZALEZ GONZALEZ,ANDREA","SILLER GONZALEZ,ANDREA",84.375
"RIVERA RIOS,MIGUEL ANGEL","SILVA RUBIO,MIGUEL ANGEL",81.81818181818181
"MARTINEZ SANCHEZ,JOSE FRANCISCO","SILVA SANCHEZ,JOSE FRANCISCO GASPAR",71.0344827586207
"ENCINA DOMINGUEZ,JUAN ANTONIO","SIMON DOMINGUEZ,JAVIER ANTONIO",77.1712158808933
"OLVERA GONZALEZ,JOSE ERNESTO","SIMON GONZALEZ,JOSE ERNESTO",84.48275862068965
"MORENO,ERIC IVAN","SJOGREN,ERIC BRIAN",72.8744939271255
"SMOLENTSEVA,ELENA","SMOLENTSEVA,ELENA",100.0
"SOBERON CHAVEZ,MARIO","SOBERON CHAVEZ,MARIO",100.0
"ARBOINE AGUIRRE,LUIS ALBERTO","SONI GUTIERREZ,LUIS HUMBERTO",71.0344827586207
"ARNAL LORENZO,ARIEL EDGARDO","SORIA MORENO,URIEL EDUARDO",74.3076923076923
"SORIA LOPEZ,FRANCISCO JAVIER","SORIA,FRANCISCO JAVIER",81.25
"SOSA BLANCO,CESAR ALBERTO","SOSA BLANCO,CESAR ALBERTO",100.0
"SOSA HERNANDEZ,VICTOR ADRIAN","SOSA HERRERA,VICTOR ADRIAN",84.61538461538461
"PEREZ RAMIREZ,GERARDO","SOSA RAMIREZ,GERARDO",82.0
"DELGADO ALVARADO,ENRIQUE","SOTELO GALLARDO,ENRIQUE",82.25806451612902
"SOTELO LERMA,MERIDA","SOTELO LERMA,MERIDA",100.0
"NIETO SOTELO,JORGE","SOTELO,JORGE",83.33333333333334
"SOTO EGUIBAR,ENRIQUE","SOTO DELGADO,ENRIQUE",83.33333333333334
"SOTO EGUIBAR,ENRIQUE","SOTO EGUIBAR,ENRIQUE",100.0
"ESCOBAR GUTIERREZ,ALEJANDRO","SOTO GUTIERREZ,ALEJANDRO",88.70967741935485
"SOTO SOTELO,JOSE ANTONIO","SOTO MONTOYA,JOSE ANTONIO",84.78260869565217
"SOTO ORTIZ,JOSE LUIS","SOTO MURRIETA,JORGE LUIS",72.5400457665904
"SOTO PEREDO,CLAUDIA ANGELICA","SOTO PEREDO,CLAUDIA ANGELICA",100.0
"SOTELO AVILA,GILBERTO","SOTO PINEDA,ALBERTO",70.43478260869566
"SOTO HERRERA,GERARDO","SOTO PUENTE,GERARDO",80.43478260869566
"TORRES ROSAS,RAFAEL","SOTO ROJAS,RAFAEL",81.81818181818181
"STEPHENS STEVENS,CHRISTOPHER RHODES","STEPHENS,CHRISTOPER R",73.33333333333334
"STEPHENS STEVENS,CHRISTOPHER RHODES","STEPHENS,CHRISTOPHER",71.26436781609195
"PEREZ GONZALEZ,EDGAR","STERN GONZALEZ,EDGAR",89.28571428571428
"PARRA CABRERA,MARIA","SUAREZ CABRERA,MARCIAL",78.70370370370371
"SUAREZ DOMINGUEZ,EDGARDO JONATHAN","SUAREZ DOMINGUEZ,EDGARDO JONATHAN",100.0
"VIOLANTE GONZALEZ,JUAN","SUAREZ GONZALEZ,JUAN",84.375
"JUAREZ MENDOZA,OSCAR","SUAREZ RAMIREZ,OSCAR I",73.80952380952381
"SUAREZ FRANCO,JOSE LUIS","SUAREZ,JOSE LUIS",81.57894736842105
"RAMAN,SHANKAR","SUBRAMANIAM,SANKARAN",71.25
"TALAMANTES SILVA,JOSE","TALAMANTES SILVA,JOSE",100.0
"TRAFFANO,DANIELA","TALANCON,DANIEL",77.40384615384616
"AVILA GONZALEZ,ERNESTO","TALAVERA GONZALEZ,NESTOR",77.1712158808933
"FAVELA VARA,JESUS","TALAVERA,JESUS B",73.24561403508773
"TAMAYO RIVERA,LIS","TALAVERA,LUIS",76.1904761904762
"TALAVERA ROJAS,MARTIN","TALAVERA,MARINA",78.03030303030303
"MARTINEZ PENA,JOSE","TAMEZ PENA,JOSE",84.78260869565217
"ORTIZ TORRES,GERARDO","TAMEZ TORRES,GERARDO",87.5
"DIAZ RAMIREZ,VICTOR HUGO","TAPIA RAMIREZ,VICTOR H",82.10526315789474
"VERA CORTES,JOSE LUIS","TAVARES CORTES,JOSE LUIS",86.0
"TORRES GUERRERO,CARLOS ALBERTO","TAVERA GUERRERO,CARLOS ALBERTO",86.66666666666667
"CULTID MEDINA,CARLOS ANDRES","TEJADA MEDINA,CARLOS R",72.71062271062272
"TEJEDA DEL CUETO,MARIA ELENA","TEJEDA GEURRERO,ANDREA ELENA",74.61430575035064
"SORIANO OROZCO,RAUL","TERAN OROZCO,RAUL",88.46153846153845
"TERRES ROJAS,EDUARDO","TERRES ROJAS,EDUARDO",100.0
"TERRONES MALDONADO,HUMBERTO","TERRONES MALDONADO,HUMBERTO",100.0
"TERRONES MALDONADO,MAURICIO","TERRONES MALDONADO,MAURICIO",100.0
"TERVEN SALINAS,JUAN RAMON","TERVEN SALINAS,JUAN RAMON",100.0
"CASTILLO MALDONADO,MARIO ALBERTO","TINAJERO MALDONADO,MARIO ALBERTO",86.11111111111111
"GARCIA CERVANTES,NATALIA","TOBON CERVANTES,AMALIA",70.71960297766749
"TOLEDO ANTONIO,JOSE ANTONIO","TOLEDO ANTONIO,JOSE ANTONIO",100.0
"TREVINO MONTEMAYOR,OSCAR RUBEN","TORNERO MONTANO,JOSE RUBEN",71.42857142857143
"CASTREJON SANCHEZ,VICTOR HUGO","TORREJON ALLENDE,VICTOR H HUGO",76.13636363636363
"TORRES GAVILAN,ALEJANDRO","TORRES BAHENA,ALEJANDRO",83.33333333333334
"TORRES CISNEROS,MIGUEL","TORRES CISNEROS,MIGUEL",100.0
"TORRES MACHORRO,ADRIANA","TORRES FLORES,ADRIANA",82.14285714285714
"MINOR GARCIA,ADRIANA","TORRES GARCIA,DIANA",77.66666666666667
"TORRES GARCIA,ENELIO","TORRES GARCIA,ENELIO",100.0
"TORRES LOZANO,CARLOS","TORRES GOMEZ,CARLOS",86.0
"ZAYAS GONZALEZ,HECTOR","TORRES GONZALEZ,HECTOR",84.48275862068965
"TORRES MANCERA,LEON PABLO","TORRES MANCERA,LEON PABLO",100.0
"TORRES MARAVILLA,EDGAR","TORRES MARAVILLA,EDGAR",100.0
"TORRES MORENO,HERIBERTO","TORRES MONTALVO,JOSE HERIBERTO",78.41614906832298
"TORRES OLGUIN,RAYMUNDO ENRIQUE","TORRES OLGUIN,RAYMUNDO ENRIQUE",100.0
"TORRES GAXIOLA,ANDREA","TORRES OLVERA,ANDRES",78.70370370370371
"REYES ALVAREZ,JUAN","TORRES SALVADOR,JUAN",82.14285714285714
"TORRES GARIBAY,LUIS ALBERTO","TORRES SAN JUAN,JULIO ALBERTO",71.0344827586207
"TORRES PIEDRA,MARIANA","TORRES,ADRIAN",70.04048582995951
"VITE TORRES,JAIME","TORRES,JAIME V",76.9607843137255
"IBARRA TORRES,JOSE","TORRES,JOSE",81.57894736842105
"IBARRA TORRES,JUAN CARLOS","TORRES,JUAN CARLOS",81.57894736842105
