patent_number,patent_title,patent_date,inventor_city,inventor_country,inventor_first_name,inventor_first_seen_date,inventor_id,inventor_last_name,inventor_last_seen_date,inventor_lastknown_city,inventor_lastknown_country,inventor_sequence,inventor_state,inventor_state_fips,inventor_total_num_patents
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Reyna,2017-08-29,fl:re_ln:reyesmartinez-2,Reyes Martinez,2019-01-01,Mexico City,MX,6,,,5
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Aristeo,2014-08-26,fl:ar_ln:estradabuendia-1,Estrada Buendia,2019-02-26,Mexico City,MX,4,,,7
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Eugenio Alejandro,2013-12-03,fl:eu_ln:floresoropeza-1,Flores Oropeza,2019-01-01,Mexico City,MX,1,,,17
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Fernando,2008-08-26,fl:fe_ln:alvarezramirez-1,Alvarez Ramirez,2024-03-05,Mexico City,MX,7,,,22
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Flavio Salvador,2014-08-26,fl:fl_ln:vazquezmoreno-1,Vazquez Moreno,2024-03-05,Mexico City,MX,9,,,23
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Jose Gonzalo,2016-08-02,fl:jo_ln:hernandezcortez-1,Hernandez Cortez,2021-08-24,Mexico City,MX,3,,,9
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Arquimedes,2016-08-02,fl:ar_ln:estradamartinez-2,ESTRADA MARTINEZ,2020-06-09,Mexico City,MX,8,,,13
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Cesar Andres,2016-06-21,fl:ce_ln:floressandoval-1,FLORES SANDOVAL,2024-03-05,Mexico City,MX,0,,,16
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Laura Veronica,2014-08-26,fl:la_ln:castrosotelo-1,Castro Sotelo,2019-02-26,Mexico City,MX,5,,,13
10125226,"Scale-up process of bifunctionalized triblock copolymers with secondary and tertiary amines, with application in dewatering and desalting of heavy crude oils",2018-11-13,Mexico City,MX,Alfonso,2016-08-02,fl:al_ln:lopezortega-1,LOPEZ ORTEGA,2022-03-01,Mexico City,MX,2,,,14
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Luis Silvestre,2013-08-27,fl:lu_ln:zamudiorivera-1,Zamudio Rivera,2022-07-12,Mexico City,MX,1,,,23
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Violeta Yazmin,2019-01-29,fl:vi_ln:menacervantes-1,Mena Cervantes,2021-10-19,Mexico City,MX,2,,,4
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Erick Emanuel,2015-07-07,fl:er_ln:lunarojero-1,Luna Rojero,2021-10-19,Mexico City,MX,3,,,7
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Mirna,2016-10-18,fl:mi_ln:ponsjimenez-1,Pons Jimenez,2022-07-12,Mexico City,MX,6,,,7
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,David Aaron,2015-07-07,fl:da_ln:nietoalvarez-1,Nieto Alvarez,2021-10-19,Mexico City,MX,4,,,7
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Rodolfo,2016-10-18,fl:ro_ln:cisnerosdevora-1,Cisneros Devora,2021-10-19,Mexico City,MX,5,,,8
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,America Elizabeth,2016-10-18,fl:am_ln:mendozaaguilar-1,Mendoza Aguilar,2021-10-19,Mexico City,MX,8,,,4
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Alejandro,2019-01-29,fl:al_ln:ramirezestrada-1,Ramirez Estrada,2022-07-12,Mexico City,MX,7,,,10
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Sung Jae,1999-12-28,fl:su_ln:kim-190,Kim,2024-05-21,Seoul,KR,9,,,82
10190036,"Multifunctional foaming composition with wettability modifying, corrosion inhibitory and mineral scale inhibitory/dispersants properties for high temperature and ultra high salinity",2019-01-29,Xico,MX,Raul,2013-08-27,fl:ra_ln:hernandezaltamirano-1,Hernandez Altamirano,2022-07-12,Mexico City,MX,0,,,23
10209400,Logging and correlation prediction plot in real-time,2019-02-19,Tabasco,MX,Concepcion,2019-02-19,fl:co_ln:isidroolan-1,Isidro Olan,2023-08-08,Villahermosa,MX,1,,,4
10209400,Logging and correlation prediction plot in real-time,2019-02-19,Houston,US,Rafael Angel,2016-12-06,fl:ra_ln:bermudezmartinez-1,Bermudez Martinez,2023-11-28,Houston,US,0,TX,48,14
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Enrique,2019-02-26,fl:en_ln:cevadamaya-1,CEVADA MAYA,2024-03-05,Mexico City,MX,1,,,5
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Alfonso,2016-08-02,fl:al_ln:lopezortega-1,LOPEZ ORTEGA,2022-03-01,Mexico City,MX,2,,,14
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Fernando,2008-08-26,fl:fe_ln:alvarezramirez-1,Alvarez Ramirez,2024-03-05,Mexico City,MX,4,,,22
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Cesar Andres,2016-06-21,fl:ce_ln:floressandoval-1,FLORES SANDOVAL,2024-03-05,Mexico City,MX,3,,,16
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Flavio Salvador,2014-08-26,fl:fl_ln:vazquezmoreno-1,Vazquez Moreno,2024-03-05,Mexico City,MX,6,,,23
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Arquimedes,2016-08-02,fl:ar_ln:estradamartinez-2,ESTRADA MARTINEZ,2020-06-09,Mexico City,MX,5,,,13
10221349,Formulations of copolymers based on alkyl acrylates used as defoamers of heavy and super-heavy crude oils,2019-03-05,Mexico City,MX,Edgar Ivan,2019-02-26,fl:ed_ln:hernandezcarbajal-1,Hernandez Carbajal,2021-04-20,Mexico City,MX,0,,,4
10436451,Cap to change inner flame burner to vertical flame,2019-10-08,Celaya,MX,Luis Javier,2019-10-08,fl:lu_ln:aguilar-3,Aguilar,2022-08-23,Celaya,MX,0,,,3
10436451,Cap to change inner flame burner to vertical flame,2019-10-08,Celaya,MX,Victor Gerardo Caloca,2011-09-06,fl:vi_ln:galindo-1,Galindo,2022-08-23,Celaya,MX,3,,,7
10436451,Cap to change inner flame burner to vertical flame,2019-10-08,Celaya,MX,Ana Katia Silva,2018-12-04,fl:an_ln:jimenez-16,Jimenez,2022-08-23,Celaya,MX,4,,,4
10436451,Cap to change inner flame burner to vertical flame,2019-10-08,Celaya,MX,Jonathan Tovar,2018-06-05,fl:jo_ln:balderas-2,Balderas,2022-08-23,Celaya,MX,1,,,6
10436451,Cap to change inner flame burner to vertical flame,2019-10-08,Celaya,MX,Victor,2010-06-15,fl:vi_ln:fajardo-2,Fajardo,2022-08-23,Celaya,MX,2,,,14
10587100,Enclosure for electrical network protection element,2020-03-10,El Control,MX,Luis,2019-09-24,fl:lu_ln:sanchezcabral-1,Sanchez Cabral,2023-03-21,Rio Rico,MX,2,,,5
10587100,Enclosure for electrical network protection element,2020-03-10,El Control,MX,Cecilia,2020-03-10,fl:ce_ln:espinozadiaz-1,Espinoza Diaz,2023-03-21,Rio Rico,MX,1,,,4
10587100,Enclosure for electrical network protection element,2020-03-10,Shreveport,US,Thomas Ambrose,2018-09-25,fl:th_ln:dauzat-1,Dauzat,2023-03-21,Shreveport,US,0,LA,22,7
10602848,Theater seating system with reclining seats and comfort divider,2020-03-31,Morelia,MX,Enrique Ramirez,2014-06-17,fl:en_ln:magana-1,Magana,2020-03-31,Morelia,MX,0,,,3
10669075,Cover cap with fitted gasket designed for sealing a metallic bottle,2020-06-02,El Control,MX,Eric Gerardo,2020-06-02,fl:er_ln:rodriguezbalbuena-1,Rodriguez Balbuena,2021-09-21,El Control,MX,2,,,2
10669075,Cover cap with fitted gasket designed for sealing a metallic bottle,2020-06-02,El Control,MX,Romualdo,2016-07-12,fl:ro_ln:seguraruiz-1,Segura Ruiz,2021-09-21,El Control,MX,1,,,3
10669075,Cover cap with fitted gasket designed for sealing a metallic bottle,2020-06-02,El Control,MX,Ana Karen,2020-06-02,fl:an_ln:melendezrivera-1,Melendez Rivera,2020-06-02,El Control,MX,3,,,1
10669075,Cover cap with fitted gasket designed for sealing a metallic bottle,2020-06-02,El Control,MX,Gilberto,2019-01-22,fl:gi_ln:roblesgonzalez-1,Robles Gonzalez,2021-09-21,El Control,MX,0,,,3
10807508,Two-piece all-weather floor mat with integrated snap-fit locking feature,2020-10-20,Mexico City,MX,Juan,1994-07-05,fl:ju_ln:dejesus-2,De Jesus,2020-10-20,Mexico City,MX,1,,,4
10807508,Two-piece all-weather floor mat with integrated snap-fit locking feature,2020-10-20,Ciudad del Carmen,MX,Santiago Manuel,2017-04-04,fl:sa_ln:parrabecerra-1,Parra Becerra,2020-10-20,Ciudad del Carmen,MX,0,,,6
10807508,Two-piece all-weather floor mat with integrated snap-fit locking feature,2020-10-20,Santiago Yancuitlalpan,MX,Leonardo Alonso,2019-01-22,fl:le_ln:huitron-1,Huitron,2023-10-24,Juarez,MX,2,,,8
10807508,Two-piece all-weather floor mat with integrated snap-fit locking feature,2020-10-20,Tecumseh,US,Paul,2019-01-22,fl:pa_ln:vredeveld-1,Vredeveld,2020-10-20,Tecumseh,US,3,MI,26,3
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Plymouth,US,Anthony,2019-11-26,fl:an_ln:berlingieri-1,Berlingieri,2024-03-05,Plymouth,US,0,MI,26,11
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Coahuila,MX,Jose G.,2020-03-31,fl:jo_ln:ruizjuarez-1,Ruiz Juarez,2023-05-30,Coahuila,MX,7,,,9
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Coahuila,MX,Jose G.,2020-07-07,fl:jo_ln:delgado-10,Delgado,2022-04-19,Coahuila,MX,1,,,4
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Coahuila,MX,Jesus Ernesto,2020-03-31,fl:je_ln:meza-1,Meza,2022-04-19,Coahuila,MX,5,,,6
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Coahuila,MX,Jose Roberto,2020-07-07,fl:jo_ln:fraustorodriguez-1,Frausto Rodriguez,2022-04-19,Coahuila,MX,6,,,4
10836229,Leaf spring suspension system for a vehicle,2020-11-17,South Lyon,US,Robert W.,2020-07-07,fl:ro_ln:friedrichs-2,Friedrichs,2022-04-19,South Lyon,US,3,MI,26,4
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Monroe,US,Chris,2002-10-01,fl:ch_ln:galea-1,Galea,2022-04-19,Monroe,US,4,MI,26,5
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Ann Arbor,US,Ramon Heberto,2020-07-07,fl:ra_ln:diegoguedea-2,Diego Guedea,2024-03-05,Ann Arbor,US,2,MI,26,8
10836229,Leaf spring suspension system for a vehicle,2020-11-17,Wixom,US,James N.,2019-11-26,fl:ja_ln:zeimet-1,Zeimet,2024-03-05,Oakley Park,US,8,MI,26,9
10902586,Automated visual recognition of a microcalcification,2021-01-26,Tecalitlan,MX,Ramon Oswaldo G.,2019-08-13,fl:ra_ln:medina-1,Medina,2021-01-26,Tecalitlan,MX,0,,,3
10902586,Automated visual recognition of a microcalcification,2021-01-26,Zapopan,MX,Juan Manuel A.,2011-08-09,fl:ju_ln:vega-5,Vega,2021-01-26,Zapopan,MX,1,,,6
10932484,Inhibitory activity of acetogenins against Listeria monocytogenes,2021-03-02,Monterrey,MX,Carmen,2010-07-27,fl:ca_ln:hernandezbrenes-1,Hernandez-Brenes,2021-03-02,Monterrey,MX,0,,,4
10932484,Inhibitory activity of acetogenins against Listeria monocytogenes,2021-03-02,Monterrey,MX,Carlos Eduardo,2021-03-02,fl:ca_ln:rodriguezlopez-1,Rodriguez-Lopez,2021-03-02,Monterrey,MX,4,,,1
10932484,Inhibitory activity of acetogenins against Listeria monocytogenes,2021-03-02,Monterrey,MX,Rocio Isabel,2021-03-02,fl:ro_ln:diazdelagarza-1,Diaz de la Garza,2021-03-02,Monterrey,MX,2,,,1
10932484,Inhibitory activity of acetogenins against Listeria monocytogenes,2021-03-02,Monterrey,MX,Dariana Graciela,2020-03-03,fl:da_ln:rodriguezsanchez-1,Rodriguez-Sanchez,2021-03-02,Monterrey,MX,3,,,3
10932484,Inhibitory activity of acetogenins against Listeria monocytogenes,2021-03-02,Monterrey,MX,Adriana Pacheco,2021-03-02,fl:ad_ln:moscoa-1,Moscoa,2021-03-02,Monterrey,MX,1,,,1
11071760,Compositions and methods of use of novel strains of Lactobacillus fermentum,2021-07-27,Hermosillo,MX,Belinda,2014-10-21,fl:be_ln:vallejogalland-1,Vallejo Galland,2021-07-27,Hermosillo,MX,0,,,9
11071760,Compositions and methods of use of novel strains of Lactobacillus fermentum,2021-07-27,Aguascalientes,MX,Juan Carlos,2021-07-27,fl:ju_ln:feregrinoquezada-1,Feregrino Quezada,2021-07-27,Aguascalientes,MX,3,,,1
11071760,Compositions and methods of use of novel strains of Lactobacillus fermentum,2021-07-27,Aguascalientes,MX,Jose Antonio,2021-07-27,fl:jo_ln:feregrinoquezada-1,Feregrino Quezada,2021-07-27,Aguascalientes,MX,2,,,1
11071760,Compositions and methods of use of novel strains of Lactobacillus fermentum,2021-07-27,Hermosillo,MX,Aaron Fernando,2018-10-09,fl:aa_ln:gonzalezcordova-1,Gonzalez Cordova,2021-07-27,Hermosillo,MX,1,,,3
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Roberto,2018-07-10,fl:ro_ln:garciadeleon-1,Garcia De Leon,2021-09-07,Mexico City,MX,7,,,2
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Edith,2017-10-03,fl:ed_ln:menesesruiz-1,Meneses Ruiz,2022-11-22,Mexico City,MX,2,,,4
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Maria del Rosario Socorro,2019-12-24,fl:ma_ln:lunaramirez-1,Luna Ramirez,2021-09-07,Mexico City,MX,1,,,4
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Blanca Lucia,2019-12-24,fl:bl_ln:medellinrivera-1,Medellin Rivera,2021-09-07,Mexico City,MX,0,,,4
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Rogelio,2018-06-19,fl:ro_ln:hernandezsuarez-1,Hernandez Suarez,2021-09-07,Mexico City,MX,3,,,3
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Guadalupe Hayde,2021-09-07,fl:gu_ln:morenovasquez-1,Moreno Vasquez,2021-09-07,Mexico City,MX,5,,,1
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Gonzalo,2019-12-24,fl:go_ln:hernandeztapia-1,Hernandez Tapia,2021-09-07,Mexico City,MX,6,,,2
11111443,Process and zeolitic catalyst for the catalytic cracking of unconventional light crude oil type shale/tight oil and its blends with vacuum gas oil,2021-09-07,Mexico City,MX,Agapito Alberto,2021-09-07,fl:ag_ln:nerigomez-1,Neri Gomez,2021-09-07,Mexico City,MX,4,,,1
11128413,"Generic of doubly selective channel emulator, locally non-stationary in time, nonstationary in frequency, with non-separable dispersion function",2021-09-21,Jalisco,MX,Ramon,2021-06-22,fl:ra_ln:parramichel-1,PARRA MICHEL,2021-09-21,Jalisco,MX,0,,,3
11128413,"Generic of doubly selective channel emulator, locally non-stationary in time, nonstationary in frequency, with non-separable dispersion function",2021-09-21,Jalisco,MX,Luis Rene,2021-09-21,fl:lu_ln:velagarcia-1,Vela Garcia,2023-01-03,Zapopan,MX,1,,,2
11148803,Take off and landing system for drone for use with an autonomous vehicle,2021-10-19,Toluca,MX,Rodrigo,2021-02-09,fl:ro_ln:frieventhcienfuegos-1,Frieventh Cienfuegos,2021-10-19,Toluca,MX,3,,,4
11148803,Take off and landing system for drone for use with an autonomous vehicle,2021-10-19,Naucalpan,MX,Hedy H.,2020-01-14,fl:he_ln:moralesbolanos-1,Morales Bolanos,2021-10-19,Naucalpan,MX,0,,,4
11148803,Take off and landing system for drone for use with an autonomous vehicle,2021-10-19,Lerma,MX,David Franco,2020-01-14,fl:da_ln:lopezrubio-1,Lopez Rubio,2021-10-19,Lerma,MX,1,,,6
11148803,Take off and landing system for drone for use with an autonomous vehicle,2021-10-19,Texcoco,MX,Oswaldo,2018-09-25,fl:os_ln:perezbarrera-1,Perez Barrera,2022-10-11,Texcoco,MX,2,,,22
11655970,Methods for configuring light fixtures with programmable drivers,2023-05-23,Crawfordsville,US,Nicholas A.,2022-05-17,fl:ni_ln:ratliff-1,Ratliff,2023-05-23,Crawfordsville,US,2,IN,18,3
11655970,Methods for configuring light fixtures with programmable drivers,2023-05-23,Satilla Shores,US,Theodore R.,1999-08-03,fl:th_ln:blumstein-1,Blumstein,2023-05-23,Satilla Shores,US,4,GA,13,4
11655970,Methods for configuring light fixtures with programmable drivers,2023-05-23,Atlanta,US,Patrick M.,2017-10-03,fl:pa_ln:tweel-1,Tweel,2023-05-23,Atlanta,US,1,GA,13,15
11655970,Methods for configuring light fixtures with programmable drivers,2023-05-23,McDonough,US,Benjamin Marshall,2017-03-14,fl:be_ln:suttles-1,Suttles,2023-05-23,McDonough,US,0,GA,13,15
11655970,Methods for configuring light fixtures with programmable drivers,2023-05-23,El Chubasco,MX,Elias Aurelio Romero,2022-05-17,fl:el_ln:saldivar-1,Saldivar,2023-05-23,El Chubasco,MX,3,,,3
11771740,Methods of diagnosing and treating cervical cancer,2023-10-03,Mexico City,MX,Raul,2021-11-02,fl:ra_ln:dominguezpalestino-1,Dominguez Palestino,2023-10-03,Mexico City,MX,2,,,3
11771740,Methods of diagnosing and treating cervical cancer,2023-10-03,Ticuman,MX,Orlando,2021-11-02,fl:or_ln:santillangodinez-1,Santillan Godinez,2023-10-03,Ticuman,MX,1,,,3
11771740,Methods of diagnosing and treating cervical cancer,2023-10-03,Ticuman,MX,Alberto,2021-11-02,fl:al_ln:checarojas-1,Checa Rojas,2023-10-03,Ticuman,MX,0,,,3
11788448,Vehicle exhaust system with silencer having exhaust jet deflector,2023-10-17,Canton,US,Lucas Apandi,2019-05-21,fl:lu_ln:phan-4,Phan,2023-10-17,Canton,US,5,MI,26,2
11788448,Vehicle exhaust system with silencer having exhaust jet deflector,2023-10-17,Alvaro Obregon,MX,Virginia,2018-11-20,fl:vi_ln:ortegaconde-1,Ortega Conde,2023-10-17,Alvaro Obregon,MX,3,,,4
11788448,Vehicle exhaust system with silencer having exhaust jet deflector,2023-10-17,Texcoco,MX,Ricardo Daniel,2020-06-30,fl:ri_ln:sanchezlugo-1,Sanchez Lugo,2023-11-21,Texcoco,MX,1,,,7
11788448,Vehicle exhaust system with silencer having exhaust jet deflector,2023-10-17,Anahuac,MX,Kristian Ulyses,2023-01-03,fl:kr_ln:floresavina-1,Flores Avina,2023-10-17,Anahuac,MX,4,,,5
11788448,Vehicle exhaust system with silencer having exhaust jet deflector,2023-10-17,La Concepcion,MX,Luis Felipe,2020-02-18,fl:lu_ln:blasmartinez-1,Blas Martinez,2023-11-21,La Concepcion,MX,0,,,9
11788448,Vehicle exhaust system with silencer having exhaust jet deflector,2023-10-17,Tlalnepantla,MX,Miguel Angel,2018-11-20,fl:mi_ln:leonguerrero-1,Leon Guerrero,2023-10-17,Tlalnepantla,MX,2,,,10
11813644,Method and system for determining the manufacture of a glass container with its mold number,2023-11-14,Atizapan de Zaragoza,MX,Alejandro,2020-12-01,fl:al_ln:beckerdelrio-1,Becker Del Rio,2024-06-25,Atizapan de Zaragoza,MX,1,,,4
11813644,Method and system for determining the manufacture of a glass container with its mold number,2023-11-14,Tlalnepantla,MX,Adrian Enrique,2020-12-01,fl:ad_ln:macouzetdiazleal-1,Macouzet Diaz Leal,2023-11-14,Tlalnepantla,MX,0,,,3
6027545,Method and apparatus for producing direct reduced iron with improved reducing gas utilization,2000-02-22,Guadalupe,MX,Juan A.,1984-01-31,fl:ju_ln:villarrealtrevino-1,Villarreal-Trevino,2002-05-28,Guadalupe,MX,0,,,10
6080695,Low light transmission neutral gray glass,2000-06-27,Los Reyes de Juarez,MX,Rafael,2000-02-29,fl:ra_ln:pintonegroe-1,Pinto-Negroe,2010-06-08,Mexico City,MX,3,,,4
6080695,Low light transmission neutral gray glass,2000-06-27,Estado de Mexico,MX,Jose Guadalupe,2000-06-27,fl:jo_ln:cidaguilar-2,Cid-Aguilar,2024-11-26,El Chubasco,MX,2,,,12
6080695,Low light transmission neutral gray glass,2000-06-27,Estado de Mexico,MX,Herbert,1999-03-16,fl:he_ln:schefflerhudlet-1,Scheffler-Hudlet,2010-06-08,General Escobedo,MX,0,,,5
6080695,Low light transmission neutral gray glass,2000-06-27,Estado de Mexico,MX,Roberto Marcos,2000-02-29,fl:ro_ln:cabrerallanos-1,Cabrera-Llanos,2017-05-16,Santiago,MX,1,,,11
6182460,Window room air conditioner,2001-02-06,El Control,MX,Jose,1999-11-16,fl:jo_ln:oliva-4,Oliva,2001-10-16,El Control,MX,3,,,5
6182460,Window room air conditioner,2001-02-06,El Control,MX,Victoriano,1999-10-26,fl:vi_ln:zamora-1,Zamora,2001-10-16,El Control,MX,2,,,6
6182460,Window room air conditioner,2001-02-06,El Control,MX,David,1992-03-17,fl:da_ln:hernandez-15,Hernandez,2024-03-05,Saint-Sulpice,CH,1,,,13
6182460,Window room air conditioner,2001-02-06,Monterrey,MX,Nestor,1999-11-16,fl:ne_ln:hernandez-3,Hernandez,2021-10-05,San Francisco,US,0,,,28
6224693,Method and apparatus for simplified production of heat treatable aluminum alloy castings with artificial self-aging,2001-05-01,El Control,MX,Juan Francisco,1999-07-13,fl:ju_ln:mojicabriseno-1,Mojica-Briseno,2011-08-02,San Mateo del Mar,MX,2,,,3
6224693,Method and apparatus for simplified production of heat treatable aluminum alloy castings with artificial self-aging,2001-05-01,Coahuila,MX,Salvador,1999-07-13,fl:sa_ln:valtierragallardo-1,Valtierra-Gallardo,2001-05-01,Coahuila,MX,1,,,3
6224693,Method and apparatus for simplified production of heat treatable aluminum alloy castings with artificial self-aging,2001-05-01,El Control,MX,Oscar,1998-07-14,fl:os_ln:garzaondarza-1,Garza-Ondarza,2011-08-02,El Control,MX,0,,,6
6232671,Flywheel energy storage apparatus with braking capability,2001-05-15,Mexico City,MX,Mario H.,1980-05-13,fl:ma_ln:gottfried-2,Gottfried,2023-10-17,Copoya,MX,0,,,9
6364590,Book cover preparation system,2002-04-02,Jalisco,MX,Maximo,2002-04-02,fl:ma_ln:gayoso-1,Gayoso,2005-03-22,Jalisco,MX,0,,,8
6394081,Safety knob for domestic gas apparatuses,2002-05-28,San Luis Potosi,MX,Guillermo-Jose,1999-11-02,fl:gu_ln:aguirreesponda-1,Aguirre-Esponda,2002-05-28,San Luis Potosi,MX,0,,,3
6394081,Safety knob for domestic gas apparatuses,2002-05-28,San Luis Potosi,MX,Jose Angel,2002-04-23,fl:jo_ln:avalosbarcenas-2,Avalos-Barcenas,2003-06-24,Moctezuma,MX,1,,,5
6398840,Process for treating sludge,2002-06-04,Veracruz,MX,Jose,2002-06-04,fl:jo_ln:cabellofuentes-1,Cabello-Fuentes,2010-05-11,San Fernando,MX,1,,,6
6398840,Process for treating sludge,2002-06-04,San Mateo del Mar,MX,Pedro,2002-06-04,qi54zebe5xio0xhncyzrizxc2,Orta-Castro,2002-06-04,San Mateo del Mar,MX,0,,,1
6615780,Method and apparatus for a solenoid assembly,2003-09-09,El Paso,US,Yingjie,2001-09-18,fl:yi_ln:lin-357,Lin,2015-03-10,El Paso,US,0,TX,48,54
6615780,Method and apparatus for a solenoid assembly,2003-09-09,Juarez,MX,Conrado,2003-04-08,fl:co_ln:carrillo-2,Carrillo,2023-11-14,Chihuahua,MX,1,,,12
6631812,Stemware suspenders,2003-10-14,Fairfield,US,Emilio,1990-07-31,fl:em_ln:ruiz-1,Ruiz,2024-06-25,Toluca,MX,0,CT,09,3
6709655,Pharmaceutical composition of F(ab1)2 antibody fragments and a process for the preparation thereof,2004-03-23,Villa de Cos,MX,Juan,2004-03-23,fl:ju_ln:lopezdesilanes-1,Lopez De Silanes,2013-08-20,Xico,MX,0,,,3
6709655,Pharmaceutical composition of F(ab1)2 antibody fragments and a process for the preparation thereof,2004-03-23,Villa de Cos,MX,Jorge Fernando,2004-03-23,fl:jo_ln:paniaguasolis-1,Paniagua Solis,2021-10-26,Madrid,ES,2,,,2
6709655,Pharmaceutical composition of F(ab1)2 antibody fragments and a process for the preparation thereof,2004-03-23,Villa de Cos,MX,Rita Mancilla,2004-03-23,fl:ri_ln:nava-3,Nava,2004-03-23,Villa de Cos,MX,1,,,1
6805030,Potato-strip cutting deceleration system,2004-10-19,New Milford,US,James,2002-10-01,fl:ja_ln:englar-1,Englar,2023-07-18,Nampa,US,0,CT,09,6
6805030,Potato-strip cutting deceleration system,2004-10-19,Moses Lake,US,David,2004-10-19,fl:da_ln:gottberg-1,Gottberg,2004-10-19,Moses Lake,US,3,WA,53,1
